inventory_id,product_id,brand,available_stock,warehouse,restock_date,stock_status
INV5465541,P960167,Brand_50,90,Mumbai FC,,In Stock
INV2369970,P209466,Brand_21,412,Delhi FC,,In Stock
INV5157640,P049222,Brand_26,333,Pune FC,,In Stock
INV4875470,P732614,Brand_47,137,Chennai FC,,In Stock
INV2878676,P946394,Brand_21,27,Hyderabad FC,2026-03-08,Low Stock
INV7938636,P096094,Brand_25,176,Delhi FC,,In Stock
INV2149828,P024193,Brand_15,270,Pune FC,,In Stock
INV9276079,P642650,Brand_28,378,Chennai FC,,In Stock
INV9195491,P234255,Brand_40,428,Chennai FC,,In Stock
INV8670007,P679157,Brand_22,441,Bangalore FC,,In Stock
INV8669458,P132201,Brand_4,469,Bangalore FC,,In Stock
INV9146438,P079950,Brand_16,147,Chennai FC,,In Stock
INV8067441,P292297,Brand_43,19,Mumbai FC,2026-02-18,Low Stock
INV5753145,P404139,Brand_17,434,Delhi FC,,In Stock
INV2575464,P704711,Brand_40,472,Bangalore FC,,In Stock
INV8507654,P538900,Brand_50,405,Mumbai FC,,In Stock
INV3689151,P787820,Brand_5,386,Pune FC,,In Stock
INV6203329,P064019,Brand_4,240,Bangalore FC,,In Stock
INV3652365,P129299,Brand_44,188,Chennai FC,,In Stock
INV8903029,P715115,Brand_41,315,Delhi FC,,In Stock
INV6131478,P066724,Brand_12,418,Mumbai FC,,In Stock
INV3383644,P896674,Brand_31,169,Bangalore FC,,In Stock
INV9064007,P391706,Brand_9,231,Hyderabad FC,,In Stock
INV6708252,P170164,Brand_37,481,Hyderabad FC,,In Stock
INV8664446,P349227,Brand_26,95,Hyderabad FC,,In Stock
INV1609647,P838472,Brand_44,329,Mumbai FC,,In Stock
INV2395831,P780481,Brand_46,379,Delhi FC,,In Stock
INV3917340,P955017,Brand_31,272,Delhi FC,,In Stock
INV1550637,P896263,Brand_14,390,Bangalore FC,,In Stock
INV1549807,P833215,Brand_40,139,Bangalore FC,,In Stock
INV6190224,P678955,Brand_34,468,Chennai FC,,In Stock
INV3685017,P825152,Brand_34,51,Pune FC,,In Stock
INV9794684,P767897,Brand_19,273,Delhi FC,,In Stock
INV9908907,P389089,Brand_27,202,Pune FC,,In Stock
INV4223707,P607706,Brand_11,473,Chennai FC,,In Stock
INV1933620,P732614,Brand_47,106,Chennai FC,,In Stock
INV3275020,P279178,Brand_7,483,Hyderabad FC,,In Stock
INV8090260,P320747,Brand_39,81,Pune FC,,In Stock
INV9308034,P120390,Brand_45,389,Pune FC,,In Stock
INV4862067,P434584,Brand_31,178,Delhi FC,,In Stock
INV3609709,P838516,Brand_17,246,Pune FC,,In Stock
INV7405468,P261047,Brand_45,175,Mumbai FC,,In Stock
INV2915249,P072894,Brand_8,429,Chennai FC,,In Stock
INV2432740,P682513,Brand_2,366,Delhi FC,,In Stock
INV2294240,P740717,Brand_37,344,Delhi FC,,In Stock
INV6477305,P986853,Brand_35,40,Bangalore FC,2026-03-30,Low Stock
INV1802308,P463136,Brand_7,2,Mumbai FC,2026-03-10,Low Stock
INV4813470,P449156,Brand_39,223,Pune FC,,In Stock
INV6651629,P750601,Brand_34,88,Hyderabad FC,,In Stock
INV9720091,P296967,Brand_45,356,Hyderabad FC,,In Stock
INV9152281,P382235,Brand_10,40,Mumbai FC,2026-03-18,Low Stock
INV3616704,P373562,Brand_18,250,Chennai FC,,In Stock
INV9218628,P107250,Brand_42,122,Chennai FC,,In Stock
INV2818057,P035522,Brand_3,259,Hyderabad FC,,In Stock
INV3066793,P191217,Brand_24,208,Mumbai FC,,In Stock
INV5994187,P373302,Brand_47,92,Delhi FC,,In Stock
INV6353350,P900962,Brand_18,444,Mumbai FC,,In Stock
INV2316221,P155469,Brand_19,193,Chennai FC,,In Stock
INV4206426,P208058,Brand_13,391,Hyderabad FC,,In Stock
INV3875598,P585295,Brand_29,428,Mumbai FC,,In Stock
INV6004788,P499840,Brand_24,25,Delhi FC,2026-04-15,Low Stock
INV9672461,P186302,Brand_19,33,Chennai FC,2026-03-25,Low Stock
INV4907714,P228389,Brand_1,279,Pune FC,,In Stock
INV2381359,P692352,Brand_26,6,Delhi FC,2026-02-19,Low Stock
INV8688995,P050506,Brand_43,302,Hyderabad FC,,In Stock
INV8193171,P439182,Brand_36,354,Hyderabad FC,,In Stock
INV8909859,P803433,Brand_13,142,Mumbai FC,,In Stock
INV5268712,P860517,Brand_6,474,Bangalore FC,,In Stock
INV8904136,P331668,Brand_21,300,Pune FC,,In Stock
INV9332954,P888815,Brand_28,418,Bangalore FC,,In Stock
INV5877989,P343368,Brand_32,47,Bangalore FC,2026-03-11,Low Stock
INV6145256,P917930,Brand_14,139,Bangalore FC,,In Stock
INV7929653,P502190,Brand_11,94,Hyderabad FC,,In Stock
INV1794963,P761761,Brand_33,478,Pune FC,,In Stock
INV3455070,P252856,Brand_21,138,Hyderabad FC,,In Stock
INV9487174,P278361,Brand_2,78,Hyderabad FC,,In Stock
INV4297212,P165662,Brand_38,431,Delhi FC,,In Stock
INV8443693,P845502,Brand_11,433,Chennai FC,,In Stock
INV6544274,P455798,Brand_19,28,Hyderabad FC,2026-03-03,Low Stock
INV8443504,P197370,Brand_27,361,Pune FC,,In Stock
INV3660317,P792922,Brand_40,5,Hyderabad FC,2026-04-03,Low Stock
INV1323616,P905655,Brand_1,279,Delhi FC,,In Stock
INV6981577,P314232,Brand_18,380,Bangalore FC,,In Stock
INV3053039,P195466,Brand_7,197,Delhi FC,,In Stock
INV1872851,P125403,Brand_29,54,Mumbai FC,,In Stock
INV3270662,P905751,Brand_8,452,Chennai FC,,In Stock
INV8354242,P448856,Brand_19,370,Hyderabad FC,,In Stock
INV8278057,P218746,Brand_6,482,Chennai FC,,In Stock
INV2602305,P344629,Brand_41,403,Pune FC,,In Stock
INV8900109,P676139,Brand_24,49,Bangalore FC,2026-03-18,Low Stock
INV6106375,P705377,Brand_17,283,Bangalore FC,,In Stock
INV9613593,P321310,Brand_34,57,Delhi FC,,In Stock
INV3719758,P644703,Brand_37,0,Mumbai FC,2026-04-05,Out of Stock
INV9620602,P128620,Brand_19,214,Chennai FC,,In Stock
INV5988904,P746161,Brand_50,409,Chennai FC,,In Stock
INV2058271,P803776,Brand_45,68,Mumbai FC,,In Stock
INV6022070,P097140,Brand_12,184,Pune FC,,In Stock
INV1659684,P756825,Brand_36,417,Delhi FC,,In Stock
INV3689411,P859681,Brand_40,2,Pune FC,2026-03-25,Low Stock
INV9080690,P621760,Brand_23,9,Chennai FC,2026-02-27,Low Stock
INV9916867,P158165,Brand_43,224,Hyderabad FC,,In Stock
INV5933592,P125542,Brand_15,206,Hyderabad FC,,In Stock
INV6496685,P025224,Brand_14,450,Chennai FC,,In Stock
INV1068064,P927475,Brand_11,473,Pune FC,,In Stock
INV8838160,P922520,Brand_41,108,Hyderabad FC,,In Stock
INV5178291,P112870,Brand_25,146,Bangalore FC,,In Stock
INV1126028,P179034,Brand_7,20,Bangalore FC,2026-03-04,Low Stock
INV2744453,P213458,Brand_37,271,Bangalore FC,,In Stock
INV1378834,P536273,Brand_5,278,Chennai FC,,In Stock
INV2492343,P905356,Brand_26,132,Delhi FC,,In Stock
INV6211760,P195682,Brand_46,106,Bangalore FC,,In Stock
INV3911219,P266788,Brand_24,434,Pune FC,,In Stock
INV1596185,P885753,Brand_47,263,Pune FC,,In Stock
INV3083981,P614042,Brand_29,212,Mumbai FC,,In Stock
INV4112174,P796896,Brand_31,406,Mumbai FC,,In Stock
INV7864936,P349186,Brand_2,198,Bangalore FC,,In Stock
INV5084676,P777229,Brand_36,143,Mumbai FC,,In Stock
INV4868980,P364103,Brand_10,230,Delhi FC,,In Stock
INV6320342,P099157,Brand_17,63,Pune FC,,In Stock
INV9745461,P235367,Brand_43,186,Mumbai FC,,In Stock
INV7456090,P717870,Brand_33,66,Delhi FC,,In Stock
INV7160838,P149606,Brand_2,462,Chennai FC,,In Stock
INV3149867,P255696,Brand_35,283,Bangalore FC,,In Stock
INV5782240,P830184,Brand_32,452,Mumbai FC,,In Stock
INV6971809,P938537,Brand_29,493,Chennai FC,,In Stock
INV6807589,P992776,Brand_37,222,Bangalore FC,,In Stock
INV4013324,P472899,Brand_21,152,Bangalore FC,,In Stock
INV5121007,P524868,Brand_45,40,Bangalore FC,2026-03-16,Low Stock
INV9409209,P700082,Brand_20,204,Bangalore FC,,In Stock
INV1324089,P853457,Brand_18,302,Mumbai FC,,In Stock
INV5618458,P115824,Brand_42,437,Mumbai FC,,In Stock
INV1643269,P577541,Brand_29,50,Bangalore FC,,In Stock
INV2886842,P484951,Brand_21,325,Mumbai FC,,In Stock
INV4453434,P855513,Brand_2,12,Hyderabad FC,2026-03-16,Low Stock
INV2720337,P513382,Brand_40,51,Hyderabad FC,,In Stock
INV5884987,P947528,Brand_27,337,Hyderabad FC,,In Stock
INV7344080,P505447,Brand_17,346,Hyderabad FC,,In Stock
INV1496167,P053029,Brand_36,382,Hyderabad FC,,In Stock
INV1143428,P329267,Brand_37,131,Hyderabad FC,,In Stock
INV9712020,P465990,Brand_40,190,Chennai FC,,In Stock
INV2488298,P309202,Brand_8,190,Mumbai FC,,In Stock
INV8610817,P144575,Brand_8,154,Pune FC,,In Stock
INV9764622,P819869,Brand_47,441,Delhi FC,,In Stock
INV1765631,P382975,Brand_14,93,Hyderabad FC,,In Stock
INV7713181,P275737,Brand_28,304,Chennai FC,,In Stock
INV8860758,P938774,Brand_15,364,Delhi FC,,In Stock
INV7781601,P185875,Brand_42,312,Bangalore FC,,In Stock
INV3034065,P173690,Brand_34,90,Hyderabad FC,,In Stock
INV2116788,P160669,Brand_9,275,Hyderabad FC,,In Stock
INV4533284,P786780,Brand_8,351,Delhi FC,,In Stock
INV6201795,P732399,Brand_18,495,Delhi FC,,In Stock
INV3729711,P570471,Brand_17,268,Pune FC,,In Stock
INV8184012,P643166,Brand_46,19,Mumbai FC,2026-02-23,Low Stock
INV2876966,P610492,Brand_19,163,Hyderabad FC,,In Stock
INV8672971,P602715,Brand_1,316,Mumbai FC,,In Stock
INV7777889,P887585,Brand_11,294,Delhi FC,,In Stock
INV3440444,P213315,Brand_10,5,Hyderabad FC,2026-04-03,Low Stock
INV9605876,P440753,Brand_26,480,Delhi FC,,In Stock
INV1293369,P545795,Brand_43,280,Bangalore FC,,In Stock
INV9236742,P915944,Brand_6,281,Pune FC,,In Stock
INV1516553,P916344,Brand_35,113,Hyderabad FC,,In Stock
INV7226373,P460757,Brand_33,386,Bangalore FC,,In Stock
INV8854131,P633403,Brand_27,447,Mumbai FC,,In Stock
INV2435148,P185596,Brand_2,360,Pune FC,,In Stock
INV9949768,P661236,Brand_38,9,Delhi FC,2026-04-10,Low Stock
INV7632452,P791768,Brand_39,389,Delhi FC,,In Stock
INV5189100,P521291,Brand_48,100,Mumbai FC,,In Stock
INV8755679,P287405,Brand_19,65,Delhi FC,,In Stock
INV7064047,P636098,Brand_18,225,Chennai FC,,In Stock
INV1035226,P297088,Brand_47,445,Pune FC,,In Stock
INV3848013,P743365,Brand_29,189,Pune FC,,In Stock
INV3360881,P094665,Brand_20,443,Chennai FC,,In Stock
INV7913498,P654448,Brand_8,381,Delhi FC,,In Stock
INV3901559,P466787,Brand_12,20,Chennai FC,2026-04-16,Low Stock
INV3730000,P273901,Brand_44,237,Pune FC,,In Stock
INV6423994,P088986,Brand_3,37,Mumbai FC,2026-03-12,Low Stock
INV6289166,P134902,Brand_49,426,Mumbai FC,,In Stock
INV9704940,P568460,Brand_11,105,Chennai FC,,In Stock
INV7557530,P449144,Brand_12,392,Bangalore FC,,In Stock
INV3200291,P921387,Brand_31,134,Chennai FC,,In Stock
INV7407883,P891874,Brand_34,392,Delhi FC,,In Stock
INV6876020,P397706,Brand_44,453,Delhi FC,,In Stock
INV2944291,P578236,Brand_18,308,Bangalore FC,,In Stock
INV1122297,P496549,Brand_1,52,Mumbai FC,,In Stock
INV9419949,P250752,Brand_40,2,Delhi FC,2026-03-22,Low Stock
INV4735416,P804114,Brand_20,193,Mumbai FC,,In Stock
INV5971867,P294395,Brand_7,201,Pune FC,,In Stock
INV8869849,P470574,Brand_38,403,Chennai FC,,In Stock
INV6011883,P552599,Brand_35,208,Pune FC,,In Stock
INV1906656,P440783,Brand_6,1,Delhi FC,2026-04-04,Low Stock
INV5394169,P292211,Brand_18,304,Mumbai FC,,In Stock
INV3653636,P926194,Brand_24,236,Bangalore FC,,In Stock
INV8347256,P585834,Brand_8,447,Chennai FC,,In Stock
INV2648437,P895405,Brand_20,211,Bangalore FC,,In Stock
INV3708769,P019048,Brand_33,357,Pune FC,,In Stock
INV9181902,P103822,Brand_41,17,Delhi FC,2026-03-17,Low Stock
INV6504217,P833487,Brand_8,238,Chennai FC,,In Stock
INV5546207,P342612,Brand_28,81,Pune FC,,In Stock
INV6047276,P946698,Brand_14,476,Chennai FC,,In Stock
INV1713216,P914640,Brand_1,32,Hyderabad FC,2026-03-07,Low Stock
INV1844239,P405774,Brand_38,147,Hyderabad FC,,In Stock
INV3148154,P840787,Brand_5,354,Hyderabad FC,,In Stock
INV1146411,P312616,Brand_24,483,Pune FC,,In Stock
INV7037627,P730486,Brand_19,96,Delhi FC,,In Stock
INV4670735,P937571,Brand_1,65,Chennai FC,,In Stock
INV2455110,P664802,Brand_33,278,Hyderabad FC,,In Stock
INV9754282,P957955,Brand_18,194,Mumbai FC,,In Stock
INV6812958,P810998,Brand_48,67,Delhi FC,,In Stock
INV3663716,P575282,Brand_9,201,Mumbai FC,,In Stock
INV5147602,P406478,Brand_38,381,Delhi FC,,In Stock
INV6193917,P951406,Brand_32,338,Hyderabad FC,,In Stock
INV2271656,P644461,Brand_23,278,Bangalore FC,,In Stock
INV7889484,P491682,Brand_10,298,Hyderabad FC,,In Stock
INV7279729,P489004,Brand_22,247,Mumbai FC,,In Stock
INV7879264,P065351,Brand_37,304,Chennai FC,,In Stock
INV6818212,P054500,Brand_31,109,Mumbai FC,,In Stock
INV1358963,P044302,Brand_28,65,Mumbai FC,,In Stock
INV2563701,P161122,Brand_4,435,Hyderabad FC,,In Stock
INV3198889,P384368,Brand_10,256,Chennai FC,,In Stock
INV4024203,P971622,Brand_47,103,Delhi FC,,In Stock
INV5321369,P417197,Brand_8,101,Chennai FC,,In Stock
INV8186220,P040611,Brand_3,149,Delhi FC,,In Stock
INV9527709,P333953,Brand_37,455,Chennai FC,,In Stock
INV2378643,P128117,Brand_21,187,Delhi FC,,In Stock
INV6320021,P047983,Brand_23,135,Hyderabad FC,,In Stock
INV6703704,P879867,Brand_48,200,Pune FC,,In Stock
INV4138051,P632511,Brand_11,465,Pune FC,,In Stock
INV8599444,P976725,Brand_7,252,Mumbai FC,,In Stock
INV1798440,P233471,Brand_49,292,Delhi FC,,In Stock
INV2748672,P566292,Brand_7,168,Pune FC,,In Stock
INV7195210,P856173,Brand_32,457,Pune FC,,In Stock
INV2122264,P670113,Brand_23,226,Chennai FC,,In Stock
INV6913995,P630804,Brand_39,175,Pune FC,,In Stock
INV1614271,P696160,Brand_24,472,Chennai FC,,In Stock
INV5929944,P683847,Brand_33,348,Chennai FC,,In Stock
INV1671815,P012755,Brand_26,162,Mumbai FC,,In Stock
INV5018882,P593375,Brand_43,293,Bangalore FC,,In Stock
INV7884045,P924875,Brand_42,422,Delhi FC,,In Stock
INV2400681,P780750,Brand_2,473,Delhi FC,,In Stock
INV6171160,P219802,Brand_15,328,Pune FC,,In Stock
INV7374063,P444403,Brand_26,471,Mumbai FC,,In Stock
INV9565358,P136998,Brand_19,432,Hyderabad FC,,In Stock
INV2501596,P996859,Brand_17,382,Mumbai FC,,In Stock
INV6370556,P021424,Brand_25,285,Hyderabad FC,,In Stock
INV5317439,P131354,Brand_17,452,Pune FC,,In Stock
INV5697175,P155984,Brand_10,302,Pune FC,,In Stock
INV9631258,P848913,Brand_27,409,Delhi FC,,In Stock
INV3351316,P737722,Brand_40,310,Pune FC,,In Stock
INV1846055,P521929,Brand_24,240,Bangalore FC,,In Stock
INV7477203,P327809,Brand_22,292,Pune FC,,In Stock
INV6990773,P471436,Brand_36,103,Hyderabad FC,,In Stock
INV5448992,P020331,Brand_40,494,Bangalore FC,,In Stock
INV3567549,P752047,Brand_24,460,Delhi FC,,In Stock
INV5059356,P280722,Brand_29,41,Delhi FC,2026-04-17,Low Stock
INV7309677,P675274,Brand_27,78,Pune FC,,In Stock
INV1073836,P362343,Brand_17,22,Chennai FC,2026-02-26,Low Stock
INV2784282,P938333,Brand_25,224,Mumbai FC,,In Stock
INV1597701,P897881,Brand_24,127,Chennai FC,,In Stock
INV5159312,P457034,Brand_27,181,Chennai FC,,In Stock
INV9000799,P654243,Brand_35,24,Delhi FC,2026-03-26,Low Stock
INV5057492,P947528,Brand_27,486,Bangalore FC,,In Stock
INV6028504,P799611,Brand_30,150,Bangalore FC,,In Stock
INV3118894,P752616,Brand_8,156,Chennai FC,,In Stock
INV4197017,P581989,Brand_42,267,Bangalore FC,,In Stock
INV6226920,P207709,Brand_2,69,Hyderabad FC,,In Stock
INV1106107,P505723,Brand_20,401,Bangalore FC,,In Stock
INV4501925,P151126,Brand_48,204,Delhi FC,,In Stock
INV3782594,P322865,Brand_50,266,Mumbai FC,,In Stock
INV2233393,P008757,Brand_10,99,Hyderabad FC,,In Stock
INV4390920,P479546,Brand_36,418,Mumbai FC,,In Stock
INV1143915,P804873,Brand_7,83,Pune FC,,In Stock
INV8020000,P885753,Brand_47,249,Pune FC,,In Stock
INV5443004,P862816,Brand_40,334,Pune FC,,In Stock
INV2901469,P873157,Brand_35,200,Chennai FC,,In Stock
INV4901743,P698653,Brand_15,68,Chennai FC,,In Stock
INV1160469,P692429,Brand_47,177,Chennai FC,,In Stock
INV7570966,P230589,Brand_35,1,Pune FC,2026-03-10,Low Stock
INV1700672,P853174,Brand_13,319,Chennai FC,,In Stock
INV9114094,P080065,Brand_21,485,Mumbai FC,,In Stock
INV9017560,P796896,Brand_31,224,Bangalore FC,,In Stock
INV4034177,P514192,Brand_40,79,Pune FC,,In Stock
INV4409995,P341643,Brand_41,75,Mumbai FC,,In Stock
INV6279357,P767333,Brand_29,3,Delhi FC,2026-04-17,Low Stock
INV6673859,P297277,Brand_16,338,Chennai FC,,In Stock
INV9338156,P025475,Brand_36,246,Mumbai FC,,In Stock
INV7158782,P127236,Brand_30,61,Mumbai FC,,In Stock
INV6036699,P455336,Brand_50,489,Pune FC,,In Stock
INV7914595,P153213,Brand_25,326,Hyderabad FC,,In Stock
INV5659629,P086565,Brand_30,312,Delhi FC,,In Stock
INV1301392,P612408,Brand_3,414,Chennai FC,,In Stock
INV2785023,P280490,Brand_23,214,Chennai FC,,In Stock
INV2172675,P091704,Brand_8,128,Bangalore FC,,In Stock
INV4543548,P573615,Brand_48,224,Mumbai FC,,In Stock
INV7400669,P736604,Brand_23,458,Delhi FC,,In Stock
INV2145602,P830737,Brand_39,221,Hyderabad FC,,In Stock
INV8056707,P487306,Brand_35,477,Bangalore FC,,In Stock
INV4780481,P247371,Brand_14,450,Hyderabad FC,,In Stock
INV4907215,P686247,Brand_43,192,Pune FC,,In Stock
INV9935650,P672867,Brand_46,415,Delhi FC,,In Stock
INV3895841,P370354,Brand_43,172,Chennai FC,,In Stock
INV3943267,P694537,Brand_27,271,Hyderabad FC,,In Stock
INV2844722,P636098,Brand_18,478,Chennai FC,,In Stock
INV7344562,P609620,Brand_28,160,Mumbai FC,,In Stock
INV5830721,P641944,Brand_28,171,Hyderabad FC,,In Stock
INV8916818,P107398,Brand_25,483,Hyderabad FC,,In Stock
INV7696451,P339189,Brand_43,28,Delhi FC,2026-03-07,Low Stock
INV1918140,P230528,Brand_49,442,Delhi FC,,In Stock
INV4437451,P498500,Brand_38,32,Chennai FC,2026-03-20,Low Stock
INV5291044,P652295,Brand_18,16,Mumbai FC,2026-04-05,Low Stock
INV2334488,P947112,Brand_27,315,Hyderabad FC,,In Stock
INV2500169,P336006,Brand_18,99,Chennai FC,,In Stock
INV2453013,P605488,Brand_29,234,Hyderabad FC,,In Stock
INV2096356,P405396,Brand_2,436,Pune FC,,In Stock
INV3446463,P456327,Brand_34,191,Chennai FC,,In Stock
INV9397835,P262923,Brand_25,234,Bangalore FC,,In Stock
INV6413442,P463535,Brand_26,122,Pune FC,,In Stock
INV3535699,P873088,Brand_6,187,Chennai FC,,In Stock
INV3188520,P882496,Brand_40,328,Mumbai FC,,In Stock
INV3006676,P519442,Brand_31,451,Delhi FC,,In Stock
INV5897233,P604322,Brand_27,114,Mumbai FC,,In Stock
INV3135391,P195913,Brand_29,403,Hyderabad FC,,In Stock
INV6566425,P290564,Brand_38,395,Mumbai FC,,In Stock
INV5044513,P515732,Brand_3,27,Hyderabad FC,2026-03-06,Low Stock
INV4264045,P877849,Brand_9,95,Chennai FC,,In Stock
INV5207844,P732683,Brand_27,48,Bangalore FC,2026-03-11,Low Stock
INV3966188,P470167,Brand_4,4,Chennai FC,2026-03-09,Low Stock
INV2934467,P127670,Brand_5,132,Bangalore FC,,In Stock
INV8462658,P609896,Brand_31,166,Chennai FC,,In Stock
INV4827253,P944877,Brand_19,306,Chennai FC,,In Stock
INV3264445,P698173,Brand_20,238,Bangalore FC,,In Stock
INV6700777,P151415,Brand_42,321,Mumbai FC,,In Stock
INV9701555,P528893,Brand_36,403,Bangalore FC,,In Stock
INV9872193,P192243,Brand_31,312,Delhi FC,,In Stock
INV1909565,P175006,Brand_21,265,Bangalore FC,,In Stock
INV8661962,P983286,Brand_36,153,Mumbai FC,,In Stock
INV4460466,P694106,Brand_7,323,Delhi FC,,In Stock
INV4255641,P822326,Brand_3,261,Mumbai FC,,In Stock
INV6041795,P608663,Brand_40,397,Delhi FC,,In Stock
INV6476886,P815540,Brand_3,494,Mumbai FC,,In Stock
INV4644835,P098354,Brand_32,382,Chennai FC,,In Stock
INV1600990,P128984,Brand_40,162,Mumbai FC,,In Stock
INV6296992,P721716,Brand_3,464,Chennai FC,,In Stock
INV2898841,P937496,Brand_49,288,Bangalore FC,,In Stock
INV6412946,P286265,Brand_36,290,Delhi FC,,In Stock
INV2477641,P932617,Brand_43,41,Chennai FC,2026-03-16,Low Stock
INV2417304,P869076,Brand_35,275,Delhi FC,,In Stock
INV4982967,P359989,Brand_36,439,Pune FC,,In Stock
INV4267313,P215317,Brand_17,360,Chennai FC,,In Stock
INV7661650,P365492,Brand_50,409,Bangalore FC,,In Stock
INV6920366,P521291,Brand_48,79,Pune FC,,In Stock
INV6447960,P811174,Brand_30,388,Hyderabad FC,,In Stock
INV7726536,P353642,Brand_49,226,Delhi FC,,In Stock
INV6291257,P179917,Brand_22,303,Delhi FC,,In Stock
INV1750062,P300641,Brand_46,84,Mumbai FC,,In Stock
INV2158971,P513776,Brand_5,12,Bangalore FC,2026-02-20,Low Stock
INV6245255,P920210,Brand_9,237,Bangalore FC,,In Stock
INV4706911,P803776,Brand_45,238,Hyderabad FC,,In Stock
INV2019777,P546844,Brand_11,26,Mumbai FC,2026-03-27,Low Stock
INV5594384,P258938,Brand_3,370,Chennai FC,,In Stock
INV8172739,P539866,Brand_31,1,Pune FC,2026-03-22,Low Stock
INV6078195,P972060,Brand_21,28,Bangalore FC,2026-03-08,Low Stock
INV3598457,P192927,Brand_28,217,Delhi FC,,In Stock
INV6130153,P508099,Brand_29,358,Chennai FC,,In Stock
INV7837955,P616954,Brand_16,235,Delhi FC,,In Stock
INV8033641,P444594,Brand_9,435,Delhi FC,,In Stock
INV5975058,P778422,Brand_48,284,Pune FC,,In Stock
INV5636893,P450060,Brand_36,195,Chennai FC,,In Stock
INV3238819,P797173,Brand_41,224,Hyderabad FC,,In Stock
INV1847443,P372232,Brand_35,390,Mumbai FC,,In Stock
INV9792622,P821428,Brand_40,82,Mumbai FC,,In Stock
INV2693699,P773784,Brand_16,132,Mumbai FC,,In Stock
INV1247507,P387711,Brand_39,34,Hyderabad FC,2026-03-08,Low Stock
INV3879428,P865682,Brand_37,423,Bangalore FC,,In Stock
INV5076511,P178615,Brand_47,381,Hyderabad FC,,In Stock
INV4262076,P793726,Brand_35,413,Pune FC,,In Stock
INV3769760,P001085,Brand_32,281,Mumbai FC,,In Stock
INV9156621,P363188,Brand_10,213,Delhi FC,,In Stock
INV2351240,P509781,Brand_2,0,Delhi FC,2026-02-27,Out of Stock
INV5629346,P660932,Brand_43,428,Pune FC,,In Stock
INV6624172,P617151,Brand_43,144,Pune FC,,In Stock
INV5532431,P703626,Brand_19,335,Chennai FC,,In Stock
INV4180038,P656990,Brand_31,256,Hyderabad FC,,In Stock
INV6387615,P987122,Brand_30,28,Hyderabad FC,2026-04-10,Low Stock
INV7638507,P299968,Brand_32,53,Hyderabad FC,,In Stock
INV6992136,P171545,Brand_38,328,Hyderabad FC,,In Stock
INV2344818,P141893,Brand_28,476,Mumbai FC,,In Stock
INV4934775,P348394,Brand_3,305,Hyderabad FC,,In Stock
INV6354696,P862586,Brand_33,191,Bangalore FC,,In Stock
INV3337036,P938537,Brand_29,280,Hyderabad FC,,In Stock
INV5753187,P585941,Brand_27,333,Delhi FC,,In Stock
INV6572162,P657194,Brand_28,483,Chennai FC,,In Stock
INV4981037,P681724,Brand_12,333,Pune FC,,In Stock
INV6940751,P152380,Brand_28,155,Mumbai FC,,In Stock
INV4746470,P023319,Brand_11,138,Hyderabad FC,,In Stock
INV2899993,P892615,Brand_21,17,Delhi FC,2026-03-03,Low Stock
INV4873294,P072351,Brand_38,69,Mumbai FC,,In Stock
INV6613924,P032520,Brand_9,104,Hyderabad FC,,In Stock
INV4537742,P354902,Brand_33,294,Mumbai FC,,In Stock
INV2303483,P094415,Brand_16,203,Pune FC,,In Stock
INV6539518,P015810,Brand_13,51,Hyderabad FC,,In Stock
INV9808346,P041324,Brand_48,381,Bangalore FC,,In Stock
INV3003606,P563848,Brand_26,69,Delhi FC,,In Stock
INV5249655,P493425,Brand_35,178,Bangalore FC,,In Stock
INV4432764,P454099,Brand_43,156,Chennai FC,,In Stock
INV1866188,P436711,Brand_44,124,Mumbai FC,,In Stock
INV2442636,P881285,Brand_1,67,Pune FC,,In Stock
INV4698549,P425373,Brand_21,207,Hyderabad FC,,In Stock
INV7482838,P335647,Brand_47,249,Delhi FC,,In Stock
INV7271973,P150920,Brand_48,318,Pune FC,,In Stock
INV6523652,P471050,Brand_49,288,Chennai FC,,In Stock
INV6310227,P328436,Brand_3,204,Mumbai FC,,In Stock
INV4331248,P986536,Brand_2,95,Hyderabad FC,,In Stock
INV2459094,P794801,Brand_9,400,Mumbai FC,,In Stock
INV7090656,P753741,Brand_26,402,Delhi FC,,In Stock
INV2407456,P081524,Brand_5,267,Pune FC,,In Stock
INV7044407,P169211,Brand_27,424,Mumbai FC,,In Stock
INV9316641,P847686,Brand_45,7,Delhi FC,2026-04-17,Low Stock
INV6352206,P901220,Brand_5,247,Chennai FC,,In Stock
INV3502682,P847725,Brand_37,12,Chennai FC,2026-02-26,Low Stock
INV2508306,P121267,Brand_34,127,Bangalore FC,,In Stock
INV2005064,P692352,Brand_26,475,Hyderabad FC,,In Stock
INV1477694,P635518,Brand_27,83,Mumbai FC,,In Stock
INV6173959,P987931,Brand_42,120,Mumbai FC,,In Stock
INV1890921,P922055,Brand_16,79,Bangalore FC,,In Stock
INV7536552,P290930,Brand_12,420,Bangalore FC,,In Stock
INV3042243,P728848,Brand_32,163,Bangalore FC,,In Stock
INV6684003,P288814,Brand_4,71,Chennai FC,,In Stock
INV1970651,P797298,Brand_38,220,Delhi FC,,In Stock
INV3403180,P958230,Brand_9,350,Hyderabad FC,,In Stock
INV2669334,P192700,Brand_32,215,Mumbai FC,,In Stock
INV4438091,P640410,Brand_24,239,Hyderabad FC,,In Stock
INV6858006,P602681,Brand_32,146,Pune FC,,In Stock
