order_id,order_date,customer_id,product_id,units_sold,total_sales,payment_method,order_status
O2816692,2024-07-05,18382439,P550033,4,9496.2,UPI,Delivered
O1406104,2024-02-04,26593709,P907452,2,1999.0,COD,Returned
O5142857,2024-03-14,58389328,P144926,2,3498.6,Card,Cancelled
O5680964,2024-08-03,39990056,P779403,4,2236.8,COD,Returned
O5060400,2024-03-30,63417171,P955096,3,1948.5,COD,Returned
O8399002,2024-04-28,85438362,P473011,2,978.6,Wallet,Delivered
O5062768,2024-03-05,47167662,P356999,2,948.1,UPI,Returned
O2226137,2024-07-20,66971723,P160080,1,1049.3,Wallet,Delivered
O8143977,2024-03-04,36037813,P955888,1,1424.05,COD,Cancelled
O7302859,2024-12-30,24154837,P007743,3,3748.5,UPI,Returned
O1702731,2024-09-12,49893740,P930692,1,749.25,Wallet,Cancelled
O6126135,2024-09-11,55434912,P529931,1,1349.1,Wallet,Cancelled
O3224337,2024-05-08,91282935,P971258,3,1258.2,Card,Returned
O6852467,2024-12-01,89231748,P408241,1,1349.1,COD,Delivered
O3662866,2024-02-12,92942557,P607198,4,1896.2,Card,Cancelled
O6648799,2024-05-29,98006765,P438396,4,9496.2,Card,Returned
O9748418,2024-05-23,30907053,P270089,2,1999.0,Card,Returned
O9783590,2024-01-03,86001767,P099729,2,699.0,Card,Cancelled
O7098380,2024-12-15,25039841,P747982,2,2848.1,COD,Delivered
O3625607,2024-02-14,83367008,P077778,1,489.3,Card,Cancelled
O8912278,2024-04-13,38805293,P047168,3,2247.75,UPI,Delivered
O2431689,2024-01-09,36859128,P487642,1,1199.2,UPI,Delivered
O2686460,2024-04-17,28469443,P129127,1,749.5,Card,Cancelled
O1459914,2024-09-11,35388311,P767574,2,2398.8,Wallet,Delivered
O8149783,2024-07-17,75676347,P614233,3,1948.5,Wallet,Returned
O7925402,2024-07-20,13213040,P913982,4,1197.6,COD,Returned
O3786383,2024-02-03,31999277,P293094,3,1798.2,UPI,Delivered
O5258869,2024-10-08,13539136,P199182,2,1118.4,Card,Cancelled
O2841345,2024-08-21,48571040,P840185,2,2548.3,Card,Cancelled
O4758115,2024-01-08,15146088,P874934,1,1349.1,Card,Cancelled
O9006603,2024-07-26,46108805,P930624,1,2249.1,Card,Returned
O4377738,2024-01-07,26608156,P938708,3,4047.3,COD,Returned
O3377573,2025-02-03,47181838,P621760,3,3147.9,UPI,Returned
O4461182,2024-09-06,67957698,P138960,2,1118.4,Wallet,Cancelled
O5511198,2024-04-23,48482957,P548593,4,1677.6,COD,Cancelled
O6820850,2025-01-23,13386089,P206037,4,5997.6,UPI,Cancelled
O4922394,2024-01-15,85055109,P143976,2,2248.5,Card,Delivered
O7322157,2024-06-06,40591473,P892559,2,1258.2,Card,Cancelled
O3226819,2024-01-16,39099338,P046507,3,5397.3,COD,Returned
O3981357,2024-02-28,51046664,P297352,4,6997.2,COD,Returned
O9489401,2024-06-12,89592591,P912317,3,3702.15,UPI,Delivered
O1501150,2025-01-23,19098022,P335023,4,3998.0,UPI,Delivered
O7045846,2024-12-31,38377479,P163626,2,1598.4,Wallet,Returned
O4219711,2024-09-18,24346371,P815574,2,1698.3,UPI,Cancelled
O8680738,2024-10-22,87645446,P399959,2,2468.1,COD,Cancelled
O4572349,2024-11-30,82916442,P426782,3,1782.45,Card,Cancelled
O4900276,2024-04-14,77290692,P725062,2,1898.1,UPI,Returned
O9778257,2024-11-15,30869881,P304717,4,7996.8,Card,Cancelled
O9112424,2024-08-20,69824637,P930020,1,749.5,UPI,Cancelled
O3192684,2024-01-28,16407820,P903353,3,1197.6,Card,Delivered
O3014282,2025-01-05,25933921,P569187,4,4676.4,COD,Delivered
O2540790,2024-11-18,88120269,P230482,3,5997.6,Wallet,Cancelled
O6000602,2024-07-22,30156148,P175801,1,1399.3,Wallet,Cancelled
O6715113,2024-02-17,93639222,P716913,2,3748.5,UPI,Cancelled
O5923572,2024-04-03,95744222,P085683,4,8496.6,UPI,Cancelled
O8890179,2024-06-02,43049868,P490904,1,779.4,COD,Cancelled
O2386989,2024-04-30,78208996,P945140,3,2998.5,Card,Delivered
O6050349,2024-09-10,61873814,P365830,3,1798.2,Card,Returned
O9989329,2024-04-30,96865287,P702654,3,748.5,Wallet,Delivered
O3047654,2024-12-10,35625399,P853829,3,2247.75,COD,Cancelled
O8380784,2024-04-16,97215335,P773317,4,1497.0,Card,Cancelled
O2716013,2025-01-04,13940623,P829715,4,2397.6,UPI,Cancelled
O9479499,2024-10-16,19810181,P045172,4,4416.6,Wallet,Cancelled
O9385536,2024-03-09,58514837,P802944,2,1198.8,COD,Cancelled
O5471523,2024-06-22,10548215,P917191,1,1124.25,COD,Returned
O3346647,2024-10-16,16544164,P374619,2,1948.5,Card,Delivered
O2794238,2024-02-18,74918603,P192130,1,1799.1,Card,Returned
O6436401,2024-10-13,85546639,P993356,1,664.05,Wallet,Returned
O8528148,2024-10-14,65150682,P414557,1,1199.4,COD,Delivered
O3333309,2024-01-25,43941232,P338624,3,1572.75,COD,Cancelled
O5217398,2024-08-23,24193320,P554991,3,1572.75,UPI,Returned
O7727686,2024-11-05,96736935,P268856,1,1799.1,Wallet,Returned
O1349387,2024-11-03,27285776,P725031,2,1299.0,Card,Delivered
O5164861,2024-11-01,28902878,P443429,2,1299.0,Card,Cancelled
O9095562,2024-12-02,46097578,P459721,4,1957.2,COD,Delivered
O2848746,2024-04-09,91354233,P317619,3,2998.5,Card,Returned
O2410258,2024-08-03,27833807,P994881,4,7196.4,Card,Delivered
O4177225,2024-06-25,44747085,P596914,4,4497.0,UPI,Delivered
O1010365,2024-09-17,42996519,P392823,3,1048.5,COD,Delivered
O9419490,2024-06-07,52022539,P085924,3,2547.45,Wallet,Cancelled
O8061911,2024-08-28,62213416,P451876,1,1499.4,Card,Returned
O5869021,2024-05-09,64822979,P208153,4,3196.8,UPI,Cancelled
O1628275,2024-05-31,87436157,P727376,3,1798.2,COD,Cancelled
O4938650,2024-03-25,33999426,P229276,1,1599.2,UPI,Delivered
O7220040,2024-06-12,16206982,P992791,2,2338.2,Card,Delivered
O3347233,2024-11-05,48542772,P064862,2,1188.3,UPI,Cancelled
O9519863,2024-01-23,52332271,P340876,3,2698.2,COD,Delivered
O9068827,2024-08-23,29470584,P372071,1,489.3,UPI,Cancelled
O7673279,2024-10-07,65847835,P716376,3,3312.45,UPI,Returned
O1819849,2024-12-15,25498409,P544924,1,299.4,Wallet,Returned
O7583129,2024-01-28,70767822,P335441,4,2376.6,Wallet,Cancelled
O5902662,2024-10-04,67725993,P884342,1,629.1,UPI,Cancelled
O8794536,2024-12-24,20515791,P467416,4,3897.0,UPI,Returned
O4853833,2024-05-26,13742937,P384888,4,2376.6,Wallet,Returned
O5282344,2024-06-19,60016913,P109075,4,3998.0,Wallet,Delivered
O9460767,2024-05-30,21228523,P206050,4,4497.0,Wallet,Delivered
O8831960,2024-08-20,70668347,P141786,2,2998.5,Wallet,Returned
O1113264,2024-11-11,91380738,P774969,3,5997.6,UPI,Returned
O3811824,2024-01-04,69166608,P489774,4,1957.2,Wallet,Returned
O7814287,2024-12-25,30572131,P766572,1,1274.15,COD,Delivered
O8111488,2025-01-30,95169070,P956035,4,4936.2,Card,Returned
O2373231,2025-01-20,56968404,P668789,4,998.0,COD,Returned
O1860425,2024-01-02,11769408,P635030,4,4156.8,COD,Cancelled
O1731782,2024-03-25,28688860,P045172,2,2208.3,Wallet,Delivered
O5233181,2024-11-13,31942818,P056632,2,499.0,COD,Returned
O9836019,2024-01-09,26610434,P623898,1,449.1,Wallet,Cancelled
O3368985,2024-05-24,88699329,P938774,3,1677.6,Card,Returned
O8169564,2025-01-03,28940957,P886372,3,1498.5,Wallet,Returned
O8286216,2024-12-25,30572131,P636098,2,1558.8,COD,Returned
O6603716,2024-04-11,32757195,P195714,1,2374.05,UPI,Cancelled
O7878732,2024-11-16,76086153,P295522,2,1818.6,Card,Delivered
O7494000,2024-09-06,43720353,P426438,1,449.1,COD,Delivered
O4946404,2024-01-15,10777392,P986536,4,7497.0,Wallet,Cancelled
O7496079,2024-10-08,49744306,P134681,1,399.2,UPI,Delivered
O4658125,2024-10-27,20036158,P080677,1,1599.2,UPI,Delivered
O5314902,2024-08-30,78514961,P264126,4,5096.6,UPI,Cancelled
O9315376,2024-08-12,10187787,P704711,4,6396.8,Card,Delivered
O5129339,2024-12-21,93386628,P569706,1,909.3,Card,Returned
O4135101,2024-11-16,65592466,P333667,2,3998.4,Card,Returned
O1016284,2024-09-19,58950764,P200601,2,3598.2,COD,Cancelled
O9228183,2024-02-18,10919768,P499356,1,2249.1,UPI,Returned
O4866603,2024-11-29,72265954,P467051,2,3398.3,Wallet,Cancelled
O1045651,2024-11-16,74154235,P617338,2,1299.0,Wallet,Cancelled
O2429237,2024-03-12,32793157,P415553,4,8996.4,UPI,Cancelled
O6889893,2024-09-06,10251743,P361419,2,2248.5,Wallet,Delivered
O5312210,2024-05-07,66022165,P477764,1,649.5,COD,Returned
O2981708,2024-08-17,90965575,P172853,3,2097.9,Wallet,Cancelled
O3046556,2024-02-10,41924018,P797362,4,1796.4,COD,Returned
O4509094,2024-10-06,67263334,P822155,4,5396.4,Card,Delivered
O7600602,2024-04-15,55770115,P235072,1,1104.15,COD,Returned
O1080884,2024-04-15,60203254,P132569,2,4748.1,UPI,Returned
O1562247,2024-03-13,83084967,P811853,3,1498.5,Card,Returned
O8953525,2024-08-14,73161617,P173417,4,3396.6,Wallet,Returned
O4768373,2024-04-16,33233340,P225146,4,7497.0,UPI,Delivered
O6423788,2024-03-09,96022719,P293094,4,2397.6,UPI,Returned
O5347410,2024-02-17,39598757,P726673,3,3822.45,COD,Cancelled
O7927602,2024-11-15,37372681,P059299,1,1249.5,Card,Cancelled
O6821206,2024-02-15,85320642,P471515,1,349.3,COD,Delivered
O8619014,2024-01-11,72016826,P981223,3,1887.3,Card,Cancelled
O5078719,2024-12-10,13226518,P767922,4,2598.0,Wallet,Returned
O2817411,2024-03-31,84635868,P479328,2,2798.6,UPI,Returned
O8540339,2024-05-11,86531855,P962334,2,2398.4,Card,Cancelled
O9999698,2024-07-04,17326691,P172735,4,9496.2,Wallet,Delivered
O5896227,2024-12-24,17540880,P428038,4,4998.0,COD,Delivered
O6119739,2024-10-27,79762121,P132989,1,629.1,Wallet,Delivered
O6125910,2024-04-04,99598076,P569335,4,4497.0,COD,Delivered
O3380538,2024-08-30,62425897,P485856,2,1698.3,Wallet,Returned
O7338044,2024-03-30,52757570,P513275,3,1122.75,Card,Returned
O6485162,2024-05-21,93181753,P049764,3,2097.9,UPI,Cancelled
O3282127,2024-09-27,25353791,P135078,4,1957.2,COD,Delivered
O6080195,2024-05-31,49700436,P965374,1,399.2,Wallet,Returned
O7819802,2024-02-10,14095295,P214896,1,749.25,Card,Cancelled
O7165184,2024-02-13,53239644,P009832,4,1957.2,Card,Delivered
O1115049,2024-11-11,75577325,P373771,2,2098.6,Card,Delivered
O9998592,2024-06-19,44957043,P181053,2,699.0,Card,Cancelled
O9083948,2024-03-03,44503881,P987612,4,4796.8,Card,Cancelled
O4049388,2024-02-11,35937267,P834355,3,3702.15,Card,Delivered
O2472883,2025-01-06,27002946,P871701,2,3598.2,Wallet,Delivered
O2931579,2024-11-04,56040588,P656377,4,3597.6,UPI,Cancelled
O5533050,2024-04-18,70811298,P218878,2,948.1,UPI,Delivered
O5651335,2024-03-18,76593247,P351634,1,1049.3,COD,Delivered
O8893420,2024-05-18,44004628,P903574,3,2998.5,Wallet,Delivered
O2635181,2024-02-06,72136713,P384034,1,2249.1,UPI,Cancelled
O3607141,2025-01-03,67617350,P306923,1,1169.1,Card,Cancelled
O1656791,2024-06-28,33678342,P395925,2,1299.0,Card,Returned
O9879967,2024-04-13,52948419,P934737,4,4497.0,COD,Cancelled
O3280682,2024-02-04,12272344,P743174,1,899.1,Card,Delivered
O6165657,2024-08-02,56706498,P645341,4,2397.6,Wallet,Cancelled
O6632734,2024-11-21,85982332,P764760,1,699.3,COD,Delivered
O2123268,2024-01-23,21868990,P752422,1,374.25,Card,Returned
O7641100,2024-06-29,71065108,P426853,3,1197.6,Card,Delivered
O6312977,2024-04-17,22088405,P560487,1,374.25,Card,Cancelled
O8156385,2025-01-09,80346708,P265515,4,4197.2,Card,Cancelled
O5961697,2024-08-03,78742742,P798826,1,899.1,COD,Returned
O3168800,2025-01-03,97215335,P796962,3,1467.9,COD,Delivered
O9872769,2025-01-08,59548238,P871201,1,249.5,Card,Delivered
O9643207,2024-09-22,52523738,P062664,4,5696.2,UPI,Cancelled
O2359831,2024-11-09,92918137,P190174,1,1599.2,Card,Returned
O9341328,2024-11-04,78287112,P246242,3,5247.9,Card,Cancelled
O8430701,2024-04-23,42536557,P551602,1,1999.2,COD,Delivered
O8725801,2024-09-02,42248537,P745344,3,1467.9,Card,Delivered
O8761533,2024-08-30,83181343,P046128,2,978.6,UPI,Cancelled
O3757991,2024-11-08,34269259,P896681,3,1422.15,Wallet,Delivered
O5023661,2024-08-27,25889502,P284394,2,4748.1,Wallet,Delivered
O7891799,2024-08-21,41714852,P746276,2,1498.5,Wallet,Cancelled
O3508356,2024-03-19,47503618,P061897,2,3198.4,Card,Cancelled
O2616712,2024-08-24,49444791,P651578,3,1798.2,Wallet,Cancelled
O4711079,2024-02-19,22128654,P776184,3,1992.15,Card,Delivered
O9831955,2024-06-26,94077381,P321722,2,1558.8,COD,Returned
O5573377,2024-01-26,39227684,P883953,3,1347.3,Wallet,Delivered
O8760166,2024-03-01,97566586,P591292,1,649.5,Card,Delivered
O5622062,2024-05-15,14136639,P864823,1,2249.1,UPI,Cancelled
O6577058,2024-07-02,21745262,P747683,4,8496.6,Card,Delivered
O2871077,2024-05-23,24501760,P749092,3,2248.5,Wallet,Returned
O8224805,2025-01-30,32037049,P030551,3,898.2,Card,Delivered
O5373071,2024-02-05,20524354,P579153,1,1874.25,COD,Returned
O8929129,2024-05-01,83834368,P830184,1,749.25,UPI,Returned
O3461382,2024-06-18,15170047,P497539,4,3117.6,Card,Cancelled
O9229916,2024-04-12,82209510,P290796,2,1258.2,Card,Cancelled
O7565883,2024-06-20,50714123,P855832,4,4197.2,Card,Delivered
O7514533,2024-12-10,98116075,P025581,4,8496.6,Card,Returned
O8789286,2024-11-04,53644992,P034562,1,489.3,UPI,Cancelled
O2322841,2024-08-12,95169424,P067200,3,1258.2,Card,Delivered
O3854306,2024-07-29,87627152,P226869,4,2656.2,Wallet,Returned
O6555165,2024-02-19,30519380,P006525,3,1798.2,Card,Cancelled
O8597320,2025-01-05,25737625,P443853,4,1998.0,UPI,Delivered
O5862944,2024-04-25,71614213,P699566,4,3637.2,UPI,Cancelled
O2680531,2024-05-27,53577886,P156408,3,4498.2,COD,Cancelled
O4943846,2024-11-22,46454925,P871576,4,3196.8,Wallet,Delivered
O3161113,2024-08-27,40474387,P624932,4,2236.8,COD,Returned
O2995360,2024-06-04,70472457,P288855,3,5622.75,COD,Returned
O7703400,2024-11-05,74106359,P706962,3,1948.5,COD,Delivered
O8215784,2024-12-09,38209731,P577381,2,1258.2,Wallet,Cancelled
O3894934,2024-10-23,49338399,P430520,4,6396.8,Wallet,Delivered
O9555305,2024-10-06,97538843,P870562,2,1818.6,UPI,Cancelled
O8962123,2024-09-04,44375788,P751971,1,664.05,Wallet,Returned
O6214615,2024-08-29,37593767,P717619,2,798.4,COD,Cancelled
O4576010,2024-11-09,51277290,P857093,3,5097.45,Card,Returned
O5354869,2024-08-23,30568253,P219902,4,2997.0,Wallet,Returned
O5339344,2024-01-22,63710838,P325245,1,974.25,COD,Cancelled
O1195067,2024-03-30,24148777,P394195,4,4998.0,Card,Cancelled
O6157713,2024-02-22,42520182,P195466,2,4248.3,Wallet,Returned
O2997108,2024-03-27,54633796,P222044,1,374.25,Wallet,Returned
O4095301,2024-06-16,65935506,P608289,3,1467.9,Wallet,Returned
O6806769,2024-06-26,39190715,P995296,4,4998.0,COD,Delivered
O4601559,2024-03-16,60053027,P888419,2,1499.0,Card,Delivered
O5561060,2024-11-25,42759393,P973391,3,6372.45,UPI,Returned
O7106451,2024-09-08,16413889,P994962,3,3147.9,Card,Returned
O7578465,2025-01-02,35438180,P074094,3,2397.6,UPI,Returned
O5553393,2024-03-31,42354902,P890488,3,2697.3,COD,Returned
O7315539,2024-01-29,70820650,P666855,1,524.25,Card,Delivered
O7307978,2024-09-29,37005556,P129754,3,3147.9,Wallet,Returned
O9349444,2024-01-16,15418480,P376734,2,3398.3,Wallet,Cancelled
O9188156,2024-07-15,31129317,P751618,2,1299.0,Wallet,Delivered
O1400091,2024-08-31,65332662,P579257,4,1696.6,Wallet,Cancelled
O7141534,2024-08-15,89236484,P499822,1,349.3,Card,Cancelled
O2365888,2025-01-06,11268627,P706156,2,1118.4,Wallet,Delivered
O6095052,2024-01-07,22770025,P690838,4,3796.2,Card,Cancelled
O3602599,2024-02-11,76937054,P770415,3,5097.45,COD,Returned
O5048329,2024-11-12,10725591,P141667,1,1249.5,Wallet,Cancelled
O5094334,2024-10-14,63001536,P401445,3,5247.9,UPI,Cancelled
O5382358,2024-12-01,81704823,P504813,3,3507.3,Wallet,Delivered
O3867361,2024-01-27,23633734,P162811,3,2847.15,UPI,Returned
O3131884,2024-10-25,31491328,P996317,2,1118.4,Wallet,Cancelled
O5010613,2024-05-07,52267453,P925633,3,1467.9,Wallet,Returned
O8123717,2024-05-02,31050923,P874404,3,1197.6,UPI,Cancelled
O8678801,2024-12-28,22104203,P192154,2,2098.6,Wallet,Returned
O8653166,2024-06-21,76144675,P619014,4,9496.2,Card,Returned
O6810957,2025-01-16,51742295,P697854,1,594.15,COD,Delivered
O2967454,2024-11-06,17453717,P531246,4,1957.2,UPI,Cancelled
O2814000,2024-01-16,85055109,P938057,1,1399.3,COD,Delivered
O4220694,2024-11-18,63685342,P017797,4,4156.8,Card,Delivered
O2701867,2024-10-15,91485814,P296765,1,1049.3,COD,Delivered
O7304266,2024-02-14,88737574,P006621,4,4998.0,UPI,Cancelled
O7465802,2025-01-08,18545723,P916496,4,2997.0,COD,Cancelled
O2485555,2024-01-24,40722595,P607706,3,3372.75,UPI,Delivered
O5477107,2024-12-14,57020708,P363466,2,3998.4,Wallet,Returned
O7510529,2024-10-09,73992433,P062127,4,3597.6,COD,Delivered
O6124884,2024-08-12,34650688,P042631,1,1749.3,UPI,Cancelled
O5368209,2024-05-02,68402087,P922822,1,799.2,Wallet,Delivered
O1841064,2024-04-30,87502891,P420728,4,6396.8,COD,Delivered
O9040126,2025-01-23,61814763,P528102,4,6396.8,UPI,Cancelled
O6215394,2024-07-28,49087979,P711564,3,5247.9,Card,Returned
O9811129,2024-06-09,24854415,P587796,3,4272.15,UPI,Returned
O4679570,2024-09-12,71413880,P961022,2,2798.6,UPI,Returned
O3374725,2025-01-18,79743748,P324050,4,2516.4,UPI,Delivered
O4974981,2024-03-16,46991364,P732515,3,5697.15,Card,Returned
O6327371,2024-12-03,94443642,P274882,4,3637.2,Card,Cancelled
O3454846,2024-02-07,83946877,P190609,4,4797.6,Wallet,Cancelled
O2666686,2024-06-14,86365168,P844138,1,1499.25,Wallet,Delivered
O5239698,2024-11-24,28474944,P525990,3,5097.45,UPI,Cancelled
O7609185,2024-06-12,61989719,P242642,4,1957.2,UPI,Cancelled
O7422598,2024-04-10,88328375,P692751,4,5396.4,COD,Cancelled
O8680189,2024-12-10,75149909,P110036,1,749.5,Card,Delivered
O4741893,2024-08-22,75264752,P613692,4,6997.2,Card,Delivered
O1940057,2024-09-16,21467564,P980428,4,4797.6,Wallet,Returned
O6984078,2024-05-06,63485066,P123086,1,1999.2,UPI,Returned
O9020113,2024-08-18,59281715,P641830,2,598.8,Card,Cancelled
O4481279,2024-08-09,48097958,P622131,2,499.0,COD,Returned
O8456776,2024-11-18,13414449,P047168,4,2997.0,Wallet,Delivered
O8004170,2024-08-14,99918243,P778064,1,799.2,COD,Cancelled
O7483772,2024-08-03,16654691,P025891,2,898.2,UPI,Delivered
O1696598,2024-04-12,27495908,P072829,4,5696.2,Wallet,Delivered
O4030953,2025-01-29,97196250,P368306,4,2236.8,Card,Returned
O5335101,2024-03-15,57417032,P830071,1,474.05,Wallet,Delivered
O7188000,2024-07-03,22830128,P763207,1,1199.4,Card,Returned
O8606126,2024-03-14,88944191,P359239,1,1199.2,COD,Cancelled
O8566795,2024-08-15,75879845,P619973,2,798.4,UPI,Cancelled
O9945079,2024-01-18,82553558,P827970,4,2656.2,Card,Delivered
O4781688,2024-04-18,14951234,P062838,3,4797.6,Card,Returned
O2016649,2025-01-02,97616610,P231258,1,899.1,Wallet,Delivered
O6654863,2024-06-04,70767486,P792841,1,249.5,Wallet,Delivered
O9808947,2024-11-04,25481377,P705847,2,499.0,COD,Delivered
O2689952,2024-01-12,18205513,P340072,3,1948.5,Wallet,Cancelled
O3255845,2024-08-21,61470155,P989292,1,249.5,Wallet,Cancelled
O7370659,2024-06-24,62574824,P202097,1,1499.4,Wallet,Cancelled
O7327150,2024-05-09,26627932,P861189,4,4998.0,Card,Returned
O2659037,2025-01-23,16659655,P348294,3,4197.9,Wallet,Cancelled
O1198538,2024-08-19,45151156,P359586,1,349.5,UPI,Delivered
O6799402,2024-05-01,54725425,P132668,3,5997.6,Wallet,Delivered
O5218724,2024-04-20,34808244,P011962,4,3998.0,Card,Delivered
O7357320,2024-10-28,16203323,P487369,2,1398.6,Card,Delivered
O6734227,2024-10-20,94228485,P397706,1,1104.15,COD,Delivered
O8308490,2024-02-13,92588502,P754099,4,3597.6,UPI,Returned
O6834779,2024-11-08,55615156,P397299,1,899.4,Card,Returned
O9181135,2025-01-24,58806814,P003014,1,1599.2,Card,Cancelled
O1109924,2024-07-13,79211790,P781388,1,779.4,Card,Cancelled
O1346106,2024-07-21,16330537,P963146,2,1299.0,COD,Delivered
O6556774,2024-05-22,38202377,P905751,3,3507.3,Wallet,Cancelled
O4783257,2024-03-14,13170998,P508224,3,1887.3,UPI,Delivered
O2722914,2024-12-18,70328247,P971372,2,2998.8,Wallet,Returned
O7797343,2024-08-10,70998168,P144738,4,2797.2,Wallet,Delivered
O1490652,2024-08-03,62206439,P972322,3,3372.75,Wallet,Returned
O1971470,2024-12-14,45635944,P413236,1,399.2,Card,Delivered
O2173624,2024-01-01,82426610,P585871,2,1198.8,Card,Cancelled
O6317862,2024-02-12,20039363,P495849,4,7596.2,COD,Returned
O8554186,2024-07-26,83237768,P632319,1,474.05,UPI,Delivered
O7481924,2024-07-26,50011419,P543046,1,559.2,Card,Returned
O2334121,2024-07-11,90002166,P849818,2,1188.3,Card,Cancelled
O3546472,2024-09-29,31077649,P169083,1,749.5,COD,Cancelled
O1590425,2024-04-28,86480822,P849095,2,1798.8,Wallet,Delivered
O2785538,2024-04-29,82793288,P581403,1,779.4,Wallet,Returned
O7718494,2024-05-11,86951209,P747832,2,2098.6,Wallet,Cancelled
O1532064,2024-10-13,34594407,P132569,4,9496.2,Card,Returned
O3011016,2024-02-22,16979798,P391702,2,3598.2,UPI,Cancelled
O3937025,2024-12-25,29186400,P397918,1,699.3,Wallet,Cancelled
O8906339,2024-03-11,58812711,P708798,4,4497.0,Wallet,Returned
O2537568,2024-02-14,95754662,P242642,3,1467.9,Card,Returned
O2905813,2024-03-03,23368556,P270089,1,999.5,Wallet,Cancelled
O5438231,2024-09-20,15312830,P687912,4,6796.6,COD,Returned
O1507665,2024-04-10,27433011,P791666,3,4047.3,UPI,Delivered
O6738135,2024-10-16,87370136,P196518,3,2847.15,Wallet,Delivered
O6839655,2024-02-12,94494270,P206037,2,2998.8,UPI,Returned
O3809744,2024-03-23,77086446,P065971,3,748.5,Card,Delivered
O2631698,2024-03-30,32793129,P979896,2,1498.5,COD,Returned
O6397751,2024-09-21,39609819,P159658,4,6396.8,Card,Delivered
O7591903,2024-11-12,73025212,P504328,4,1677.6,COD,Delivered
O2093530,2025-01-11,18530342,P363664,2,1798.2,Wallet,Delivered
O1014024,2024-11-13,76783242,P628688,1,909.3,COD,Returned
O2933303,2024-02-01,13212775,P100966,1,349.5,Card,Returned
O9116716,2024-09-26,41289900,P475898,4,7996.8,UPI,Cancelled
O3499648,2024-04-22,47798295,P733093,4,3998.0,Wallet,Delivered
O1709747,2024-03-11,12949361,P998767,2,1258.2,UPI,Returned
O9340644,2024-03-27,15181497,P030216,1,524.25,COD,Delivered
O6129511,2024-12-29,27078124,P503288,2,1498.5,UPI,Returned
O7778928,2024-03-08,91908637,P815574,2,1698.3,Card,Delivered
O9181114,2024-06-19,69421962,P900186,3,1122.75,Card,Cancelled
O1630570,2024-03-24,90659895,P925746,1,349.5,Card,Returned
O7671648,2025-01-06,44494279,P363416,4,5696.2,UPI,Returned
O3800662,2024-07-04,74925408,P073887,2,3198.4,Wallet,Returned
O6986836,2024-12-15,13640182,P411675,1,399.2,Card,Delivered
O6011505,2025-02-04,53130912,P503551,4,6796.6,Card,Cancelled
O4497559,2024-12-30,71797652,P824922,2,748.5,Wallet,Returned
O8549448,2024-05-28,84920018,P275449,3,3507.3,COD,Cancelled
O5529370,2024-03-01,40620503,P602910,3,2847.15,Card,Delivered
O5943230,2024-10-23,49524583,P262248,1,949.05,COD,Delivered
O3120066,2024-11-27,47703393,P903281,2,3198.4,COD,Cancelled
O6792805,2024-01-19,64456868,P639843,2,1498.5,Wallet,Cancelled
O7260362,2024-01-10,39631117,P219761,4,5997.6,Wallet,Returned
O9492591,2024-12-27,42227917,P228032,3,4797.6,Card,Delivered
O9882467,2024-02-13,89514674,P630984,3,3372.75,COD,Cancelled
O9679821,2024-04-12,95754662,P820035,3,2247.75,UPI,Returned
O4534252,2024-01-15,90477340,P563505,4,3637.2,COD,Returned
O9484126,2024-11-29,92446003,P388993,2,3798.1,Wallet,Delivered
O9581605,2024-10-10,21692091,P660230,2,1598.4,Card,Delivered
O8933421,2024-08-17,48516802,P859109,1,664.05,UPI,Cancelled
O1985382,2025-01-24,90098159,P073982,1,249.5,COD,Cancelled
O2626266,2024-08-09,82931900,P764760,4,2797.2,UPI,Returned
O3065084,2024-10-20,35682153,P796938,1,1049.3,UPI,Returned
O2751242,2024-06-06,76093036,P890083,2,1698.3,Wallet,Delivered
O4136094,2024-11-02,16912757,P017070,3,3748.5,Wallet,Cancelled
O7589252,2024-02-17,59972665,P515638,3,4797.6,COD,Delivered
O7263052,2024-11-19,11663157,P448236,4,1998.0,Card,Delivered
O2004240,2024-10-26,26542995,P430716,3,1258.2,UPI,Delivered
O2455454,2024-12-12,67007282,P992791,4,4676.4,COD,Returned
O1222200,2024-06-12,22125754,P224711,4,3897.0,Card,Cancelled
O8166621,2025-02-01,71889571,P515082,2,3998.4,UPI,Returned
O2849581,2024-02-27,50177149,P516755,1,2124.15,UPI,Returned
O1045659,2025-01-07,66974684,P135339,3,2697.3,COD,Cancelled
O4227234,2024-06-07,54557909,P518471,2,2548.3,Wallet,Delivered
O4130508,2025-01-18,49044824,P625922,1,1199.2,COD,Cancelled
O3830921,2024-06-27,24294426,P430716,4,1677.6,UPI,Returned
O4842429,2024-02-21,92442526,P333821,1,349.3,Wallet,Returned
O1359734,2024-01-04,70091724,P219902,2,1498.5,UPI,Delivered
O5743119,2024-05-27,18872269,P489757,2,978.6,UPI,Returned
O1981192,2024-02-25,43095434,P504041,1,399.2,UPI,Cancelled
O7152651,2024-07-25,28546198,P654846,1,799.2,UPI,Delivered
O1462370,2024-08-07,68402087,P912698,1,299.4,Card,Cancelled
O5680304,2024-05-23,93311519,P859756,4,5597.2,COD,Cancelled
O8069604,2025-01-15,78219563,P665807,2,798.4,COD,Cancelled
O8264283,2025-01-03,45580008,P132329,4,7996.8,Wallet,Cancelled
O7674915,2024-10-03,20750694,P528588,3,5997.6,COD,Delivered
