product_id,product_name,brand,category,sub_category,gender,mrp,discount_pct,selling_price
P127009,Product_8244,Brand_9,Clothing,Women's Clothing,Female,1299,15,1104.15
P837321,Product_7548,Brand_47,Pet Supplies,Grooming & Care,Unisex,1299,30,909.3
P837434,Product_6458,Brand_8,Pet Supplies,Grooming & Care,Girl Kid,2499,5,2374.05
P329556,Product_6948,Brand_37,Pet Supplies,Grooming & Care,Girl Kid,1299,10,1169.1
P882283,Product_3522,Brand_17,Clothing,Men's Clothing,Unisex,699,15,594.15
P684645,Product_6878,Brand_4,Pet Supplies,Grooming & Care,Girl Kid,699,20,559.2
P107912,Product_3168,Brand_14,Clothing,Men's Clothing,Unisex,2499,50,1249.5
P155530,Product_8236,Brand_19,Footwear,Men's Footwear,Girl Kid,1299,50,649.5
P353786,Product_3077,Brand_7,Footwear,Women's Footwear,Unisex,2499,10,2249.1
P323866,Product_8010,Brand_46,Clothing,Men's Clothing,Female,999,25,749.25
P288792,Product_2021,Brand_22,Clothing,Kids' Clothing,Male,499,5,474.05
P768438,Product_4100,Brand_43,Clothing,Men's Clothing,Unisex,2499,15,2124.15
P767785,Product_4974,Brand_38,Footwear,Women's Footwear,Girl Kid,2499,20,1999.2
P434488,Product_2321,Brand_14,Pet Supplies,Grooming & Care,Boy Kid,2499,40,1499.4
P823228,Product_4074,Brand_31,Clothing,Kids' Clothing,Male,499,30,349.3
P617505,Product_3453,Brand_2,Pet Supplies,Grooming & Care,Boy Kid,1499,50,749.5
P156616,Product_4817,Brand_29,Footwear,Women's Footwear,Male,1499,5,1424.05
P715772,Product_1533,Brand_43,Clothing,Kids' Clothing,Female,699,10,629.1
P122941,Product_2673,Brand_18,Clothing,Kids' Clothing,Unisex,499,30,349.3
P885752,Product_1213,Brand_41,Furniture,Living Room Furniture,Male,499,20,399.2
P234761,Product_1896,Brand_21,Furniture,Living Room Furniture,Boy Kid,999,50,499.5
P802394,Product_5804,Brand_18,Clothing,Men's Clothing,Unisex,1999,30,1399.3
P439723,Product_2881,Brand_11,Clothing,Women's Clothing,Male,2499,10,2249.1
P624932,Product_7110,Brand_28,Pet Supplies,Grooming & Care,Male,699,20,559.2
P849113,Product_9436,Brand_16,Clothing,Men's Clothing,Female,999,10,899.1
P366298,Product_3334,Brand_37,Footwear,Women's Footwear,Girl Kid,1999,30,1399.3
P163945,Product_4163,Brand_11,Pet Supplies,Grooming & Care,Female,2499,20,1999.2
P100966,Product_2884,Brand_35,Furniture,Living Room Furniture,Female,699,50,349.5
P184647,Product_7803,Brand_21,Footwear,Men's Footwear,Female,999,20,799.2
P177056,Product_5414,Brand_7,Clothing,Kids' Clothing,Unisex,499,25,374.25
P891820,Product_1173,Brand_50,Furniture,Living Room Furniture,Female,999,50,499.5
P062619,Product_2807,Brand_1,Pet Supplies,Grooming & Care,Female,699,40,419.4
P491468,Product_4150,Brand_31,Clothing,Women's Clothing,Female,1499,25,1124.25
P468061,Product_4440,Brand_6,Clothing,Kids' Clothing,Girl Kid,699,30,489.3
P617604,Product_2651,Brand_9,Clothing,Men's Clothing,Girl Kid,699,20,559.2
P699494,Product_6770,Brand_29,Pet Supplies,Grooming & Care,Girl Kid,499,25,374.25
P042173,Product_5122,Brand_37,Clothing,Women's Clothing,Boy Kid,999,25,749.25
P346473,Product_8758,Brand_2,Clothing,Men's Clothing,Girl Kid,699,15,594.15
P056753,Product_8113,Brand_44,Footwear,Women's Footwear,Male,1999,20,1599.2
P972418,Product_6168,Brand_30,Footwear,Women's Footwear,Female,699,30,489.3
P385797,Product_4976,Brand_12,Clothing,Kids' Clothing,Male,1999,20,1599.2
P282764,Product_7257,Brand_4,Pet Supplies,Grooming & Care,Girl Kid,1999,10,1799.1
P825120,Product_7652,Brand_15,Footwear,Women's Footwear,Girl Kid,2499,5,2374.05
P754465,Product_3294,Brand_41,Pet Supplies,Grooming & Care,Female,2499,15,2124.15
P528588,Product_5560,Brand_21,Clothing,Men's Clothing,Girl Kid,2499,20,1999.2
P784771,Product_4870,Brand_43,Footwear,Women's Footwear,Girl Kid,1499,5,1424.05
P964256,Product_5266,Brand_23,Pet Supplies,Grooming & Care,Female,1999,25,1499.25
P184022,Product_8573,Brand_10,Pet Supplies,Grooming & Care,Girl Kid,499,15,424.15
P691189,Product_8392,Brand_35,Footwear,Women's Footwear,Girl Kid,699,25,524.25
P229489,Product_1414,Brand_14,Footwear,Men's Footwear,Male,2499,15,2124.15
P533902,Product_9820,Brand_23,Clothing,Women's Clothing,Female,1999,25,1499.25
P033334,Product_8765,Brand_26,Clothing,Men's Clothing,Girl Kid,699,25,524.25
P642650,Product_3111,Brand_28,Pet Supplies,Grooming & Care,Female,699,5,664.05
P278437,Product_5403,Brand_30,Footwear,Women's Footwear,Unisex,499,5,474.05
P732843,Product_7661,Brand_6,Furniture,Living Room Furniture,Male,699,30,489.3
P787956,Product_7435,Brand_42,Clothing,Women's Clothing,Unisex,1999,10,1799.1
P282120,Product_9170,Brand_38,Footwear,Men's Footwear,Boy Kid,499,25,374.25
P767000,Product_9448,Brand_26,Furniture,Living Room Furniture,Male,699,40,419.4
P136978,Product_8829,Brand_46,Clothing,Men's Clothing,Unisex,1999,50,999.5
P273303,Product_4389,Brand_9,Footwear,Men's Footwear,Male,499,50,249.5
P292211,Product_8102,Brand_18,Pet Supplies,Grooming & Care,Male,1499,10,1349.1
P721616,Product_3308,Brand_40,Footwear,Women's Footwear,Girl Kid,699,25,524.25
P501522,Product_7615,Brand_43,Furniture,Living Room Furniture,Girl Kid,999,50,499.5
P646443,Product_8437,Brand_42,Clothing,Kids' Clothing,Female,499,30,349.3
P269479,Product_9257,Brand_43,Clothing,Kids' Clothing,Girl Kid,1999,25,1499.25
P122016,Product_2696,Brand_38,Footwear,Women's Footwear,Boy Kid,1499,30,1049.3
P631572,Product_1687,Brand_5,Clothing,Kids' Clothing,Girl Kid,1499,30,1049.3
P449259,Product_7078,Brand_1,Clothing,Men's Clothing,Unisex,499,40,299.4
P480912,Product_7429,Brand_7,Pet Supplies,Grooming & Care,Unisex,1499,10,1349.1
P432577,Product_3782,Brand_40,Pet Supplies,Grooming & Care,Unisex,699,5,664.05
P430447,Product_2597,Brand_21,Clothing,Kids' Clothing,Female,699,5,664.05
P314193,Product_8739,Brand_1,Clothing,Men's Clothing,Unisex,1999,40,1199.4
P750587,Product_1599,Brand_26,Pet Supplies,Grooming & Care,Girl Kid,1299,20,1039.2
P254013,Product_2514,Brand_35,Pet Supplies,Grooming & Care,Unisex,699,5,664.05
P220137,Product_4742,Brand_34,Footwear,Women's Footwear,Male,999,25,749.25
P415055,Product_9961,Brand_19,Clothing,Women's Clothing,Female,699,5,664.05
P246242,Product_9547,Brand_3,Footwear,Women's Footwear,Male,2499,30,1749.3
P693345,Product_1412,Brand_19,Footwear,Men's Footwear,Boy Kid,699,15,594.15
P981284,Product_1974,Brand_25,Clothing,Men's Clothing,Boy Kid,2499,10,2249.1
P717912,Product_4977,Brand_6,Clothing,Women's Clothing,Male,1499,20,1199.2
P219902,Product_6758,Brand_3,Footwear,Men's Footwear,Female,999,25,749.25
P790463,Product_7169,Brand_4,Pet Supplies,Grooming & Care,Unisex,999,10,899.1
P419770,Product_3644,Brand_23,Clothing,Men's Clothing,Female,999,50,499.5
P965950,Product_8477,Brand_22,Footwear,Women's Footwear,Girl Kid,499,5,474.05
P964421,Product_6320,Brand_10,Clothing,Kids' Clothing,Female,699,30,489.3
P408866,Product_4654,Brand_18,Furniture,Living Room Furniture,Boy Kid,999,50,499.5
P908774,Product_6253,Brand_25,Clothing,Women's Clothing,Unisex,1999,50,999.5
P871714,Product_5801,Brand_26,Footwear,Women's Footwear,Boy Kid,699,5,664.05
P183415,Product_8645,Brand_13,Footwear,Men's Footwear,Male,699,10,629.1
P894826,Product_7405,Brand_18,Footwear,Women's Footwear,Female,1999,50,999.5
P679885,Product_4583,Brand_39,Footwear,Men's Footwear,Boy Kid,1499,25,1124.25
P211787,Product_6406,Brand_6,Clothing,Men's Clothing,Girl Kid,499,40,299.4
P484464,Product_2878,Brand_44,Clothing,Kids' Clothing,Male,1999,5,1899.05
P526597,Product_7372,Brand_36,Footwear,Men's Footwear,Girl Kid,1499,40,899.4
P663506,Product_1476,Brand_24,Clothing,Women's Clothing,Girl Kid,699,25,524.25
P393818,Product_2691,Brand_17,Clothing,Kids' Clothing,Unisex,999,50,499.5
P237556,Product_3923,Brand_30,Clothing,Men's Clothing,Boy Kid,699,5,664.05
P987983,Product_5270,Brand_43,Clothing,Women's Clothing,Male,1999,20,1599.2
P978433,Product_3086,Brand_26,Clothing,Men's Clothing,Male,1999,30,1399.3
P312393,Product_4747,Brand_46,Furniture,Living Room Furniture,Girl Kid,1999,50,999.5
P783925,Product_7416,Brand_17,Clothing,Men's Clothing,Girl Kid,1999,5,1899.05
P037090,Product_2111,Brand_34,Clothing,Women's Clothing,Girl Kid,1499,10,1349.1
P133327,Product_8752,Brand_31,Footwear,Women's Footwear,Female,699,20,559.2
P269328,Product_9368,Brand_47,Clothing,Men's Clothing,Male,1299,15,1104.15
P686247,Product_7663,Brand_43,Clothing,Men's Clothing,Female,1299,30,909.3
P050219,Product_8977,Brand_34,Footwear,Men's Footwear,Boy Kid,1999,30,1399.3
P820402,Product_7663,Brand_6,Footwear,Women's Footwear,Male,2499,50,1249.5
P254629,Product_6766,Brand_21,Pet Supplies,Grooming & Care,Female,1499,15,1274.15
P780614,Product_5560,Brand_8,Pet Supplies,Grooming & Care,Female,699,5,664.05
P738425,Product_8722,Brand_28,Clothing,Women's Clothing,Unisex,1999,50,999.5
P393237,Product_1105,Brand_24,Clothing,Men's Clothing,Girl Kid,2499,25,1874.25
P576734,Product_6042,Brand_38,Footwear,Women's Footwear,Male,1299,20,1039.2
P015387,Product_7277,Brand_43,Clothing,Kids' Clothing,Unisex,1299,30,909.3
P945140,Product_5700,Brand_33,Footwear,Men's Footwear,Male,1999,50,999.5
P148001,Product_9546,Brand_45,Pet Supplies,Grooming & Care,Male,699,40,419.4
P467112,Product_6179,Brand_19,Footwear,Women's Footwear,Female,1499,10,1349.1
P439467,Product_5980,Brand_25,Clothing,Women's Clothing,Unisex,2499,25,1874.25
P872009,Product_5796,Brand_26,Clothing,Kids' Clothing,Boy Kid,499,20,399.2
P389205,Product_9113,Brand_48,Furniture,Living Room Furniture,Girl Kid,1299,25,974.25
P907812,Product_8609,Brand_35,Clothing,Women's Clothing,Female,699,30,489.3
P724144,Product_2073,Brand_46,Clothing,Kids' Clothing,Girl Kid,1999,50,999.5
P685834,Product_3135,Brand_28,Clothing,Men's Clothing,Male,1999,40,1199.4
P581927,Product_4326,Brand_40,Footwear,Women's Footwear,Girl Kid,1299,10,1169.1
P602430,Product_7232,Brand_7,Clothing,Kids' Clothing,Girl Kid,1499,20,1199.2
P447972,Product_7457,Brand_39,Pet Supplies,Grooming & Care,Male,999,5,949.05
P058686,Product_8691,Brand_7,Footwear,Women's Footwear,Unisex,999,50,499.5
P410013,Product_8253,Brand_19,Pet Supplies,Grooming & Care,Boy Kid,1299,20,1039.2
P504746,Product_4724,Brand_3,Furniture,Living Room Furniture,Unisex,499,10,449.1
P104053,Product_3458,Brand_14,Clothing,Kids' Clothing,Female,1299,20,1039.2
P633943,Product_3368,Brand_36,Clothing,Kids' Clothing,Girl Kid,2499,15,2124.15
P836383,Product_5837,Brand_15,Furniture,Living Room Furniture,Female,699,25,524.25
P584077,Product_9535,Brand_19,Clothing,Men's Clothing,Unisex,699,20,559.2
P898300,Product_3428,Brand_44,Footwear,Women's Footwear,Girl Kid,499,5,474.05
P946968,Product_2648,Brand_30,Furniture,Living Room Furniture,Female,2499,10,2249.1
P849818,Product_1023,Brand_47,Pet Supplies,Grooming & Care,Unisex,699,15,594.15
P122562,Product_8686,Brand_35,Footwear,Women's Footwear,Male,1299,15,1104.15
P761809,Product_7841,Brand_21,Pet Supplies,Grooming & Care,Male,699,5,664.05
P515082,Product_7964,Brand_2,Clothing,Women's Clothing,Boy Kid,2499,20,1999.2
P942078,Product_4909,Brand_44,Clothing,Kids' Clothing,Female,2499,5,2374.05
P090260,Product_9521,Brand_29,Clothing,Women's Clothing,Male,499,50,249.5
P539540,Product_1222,Brand_33,Clothing,Women's Clothing,Girl Kid,999,10,899.1
P003774,Product_7088,Brand_31,Clothing,Women's Clothing,Male,1299,50,649.5
P382573,Product_3686,Brand_40,Pet Supplies,Grooming & Care,Female,1999,40,1199.4
P853223,Product_5030,Brand_21,Clothing,Men's Clothing,Unisex,1999,50,999.5
P427554,Product_4337,Brand_39,Furniture,Living Room Furniture,Male,499,10,449.1
P367603,Product_5318,Brand_14,Pet Supplies,Grooming & Care,Unisex,1999,10,1799.1
P773648,Product_6921,Brand_26,Clothing,Women's Clothing,Female,1999,5,1899.05
P497174,Product_5233,Brand_37,Footwear,Men's Footwear,Male,1299,15,1104.15
P062838,Product_9972,Brand_17,Clothing,Men's Clothing,Male,1999,20,1599.2
P170405,Product_4883,Brand_14,Furniture,Living Room Furniture,Unisex,2499,40,1499.4
P344076,Product_9354,Brand_20,Clothing,Women's Clothing,Unisex,999,5,949.05
P435756,Product_3739,Brand_11,Clothing,Men's Clothing,Male,499,10,449.1
P561273,Product_5025,Brand_35,Clothing,Men's Clothing,Girl Kid,499,30,349.3
P231302,Product_5090,Brand_2,Clothing,Kids' Clothing,Male,2499,50,1249.5
P364715,Product_8687,Brand_21,Footwear,Women's Footwear,Unisex,2499,30,1749.3
P132668,Product_8118,Brand_32,Footwear,Men's Footwear,Girl Kid,2499,20,1999.2
P705589,Product_6681,Brand_42,Clothing,Women's Clothing,Unisex,699,10,629.1
P291351,Product_1820,Brand_32,Footwear,Men's Footwear,Boy Kid,699,50,349.5
P700127,Product_8712,Brand_17,Furniture,Living Room Furniture,Female,699,30,489.3
P901220,Product_1926,Brand_5,Clothing,Women's Clothing,Female,2499,10,2249.1
P646831,Product_5036,Brand_34,Pet Supplies,Grooming & Care,Girl Kid,1499,50,749.5
P912814,Product_1094,Brand_46,Furniture,Living Room Furniture,Girl Kid,699,40,419.4
P281192,Product_7517,Brand_15,Footwear,Women's Footwear,Female,699,25,524.25
P642757,Product_6118,Brand_42,Clothing,Women's Clothing,Male,999,20,799.2
P579786,Product_8594,Brand_11,Furniture,Living Room Furniture,Male,1499,40,899.4
P794939,Product_8037,Brand_34,Pet Supplies,Grooming & Care,Male,1999,50,999.5
P955853,Product_6648,Brand_19,Pet Supplies,Grooming & Care,Unisex,699,20,559.2
P551472,Product_5188,Brand_13,Pet Supplies,Grooming & Care,Unisex,1999,30,1399.3
P375330,Product_9152,Brand_28,Clothing,Kids' Clothing,Boy Kid,1999,50,999.5
P702652,Product_1446,Brand_41,Furniture,Living Room Furniture,Female,999,20,799.2
P391631,Product_7764,Brand_7,Clothing,Kids' Clothing,Unisex,1999,25,1499.25
P187589,Product_5874,Brand_43,Clothing,Men's Clothing,Boy Kid,699,30,489.3
P749459,Product_5364,Brand_38,Footwear,Women's Footwear,Unisex,2499,20,1999.2
P115559,Product_6022,Brand_32,Footwear,Men's Footwear,Female,1499,20,1199.2
P139380,Product_7495,Brand_40,Footwear,Men's Footwear,Female,1999,30,1399.3
P375369,Product_3180,Brand_27,Pet Supplies,Grooming & Care,Boy Kid,1499,50,749.5
P131582,Product_3417,Brand_1,Clothing,Women's Clothing,Female,499,40,299.4
P660646,Product_7656,Brand_22,Clothing,Women's Clothing,Boy Kid,999,30,699.3
P939461,Product_1086,Brand_12,Pet Supplies,Grooming & Care,Female,1999,20,1599.2
P360745,Product_6742,Brand_40,Clothing,Men's Clothing,Girl Kid,1299,5,1234.05
P961722,Product_5670,Brand_4,Footwear,Women's Footwear,Male,2499,20,1999.2
P514408,Product_4083,Brand_15,Pet Supplies,Grooming & Care,Girl Kid,1499,25,1124.25
P985259,Product_2176,Brand_44,Clothing,Kids' Clothing,Female,1299,5,1234.05
P172904,Product_6443,Brand_44,Footwear,Women's Footwear,Female,1299,30,909.3
P256484,Product_2680,Brand_18,Clothing,Women's Clothing,Girl Kid,699,20,559.2
P368324,Product_3097,Brand_40,Clothing,Kids' Clothing,Male,999,50,499.5
P017741,Product_1691,Brand_35,Footwear,Women's Footwear,Unisex,1499,5,1424.05
P136116,Product_8560,Brand_27,Clothing,Men's Clothing,Male,2499,10,2249.1
P500899,Product_5876,Brand_17,Footwear,Men's Footwear,Female,699,50,349.5
P508224,Product_1667,Brand_36,Pet Supplies,Grooming & Care,Unisex,699,10,629.1
P735670,Product_7273,Brand_14,Clothing,Kids' Clothing,Male,699,25,524.25
P160019,Product_9064,Brand_9,Clothing,Men's Clothing,Girl Kid,2499,50,1249.5
P418953,Product_8816,Brand_48,Footwear,Women's Footwear,Female,1499,15,1274.15
P075395,Product_4782,Brand_21,Clothing,Kids' Clothing,Boy Kid,1999,5,1899.05
P776875,Product_3741,Brand_38,Footwear,Women's Footwear,Boy Kid,999,40,599.4
P061955,Product_1181,Brand_41,Furniture,Living Room Furniture,Female,699,40,419.4
P514265,Product_6233,Brand_38,Clothing,Kids' Clothing,Unisex,999,10,899.1
P727376,Product_5074,Brand_48,Clothing,Women's Clothing,Girl Kid,999,40,599.4
P111457,Product_3988,Brand_1,Footwear,Men's Footwear,Female,499,40,299.4
P252274,Product_1383,Brand_50,Furniture,Living Room Furniture,Unisex,2499,20,1999.2
P026054,Product_4026,Brand_5,Footwear,Women's Footwear,Boy Kid,1999,20,1599.2
P101921,Product_5374,Brand_37,Clothing,Women's Clothing,Girl Kid,1299,25,974.25
P404181,Product_2033,Brand_14,Pet Supplies,Grooming & Care,Unisex,1999,50,999.5
P768620,Product_6923,Brand_9,Clothing,Women's Clothing,Male,999,15,849.15
P295144,Product_1857,Brand_2,Pet Supplies,Grooming & Care,Unisex,499,10,449.1
P510933,Product_3972,Brand_21,Clothing,Men's Clothing,Girl Kid,1499,15,1274.15
P189122,Product_2966,Brand_6,Clothing,Men's Clothing,Unisex,2499,30,1749.3
P813030,Product_7928,Brand_39,Furniture,Living Room Furniture,Female,699,25,524.25
P134902,Product_2819,Brand_49,Footwear,Women's Footwear,Girl Kid,1499,10,1349.1
P259227,Product_8877,Brand_15,Clothing,Kids' Clothing,Male,1299,30,909.3
P320513,Product_2235,Brand_6,Clothing,Men's Clothing,Girl Kid,499,10,449.1
P708520,Product_7205,Brand_14,Furniture,Living Room Furniture,Unisex,1499,40,899.4
P083496,Product_7668,Brand_23,Footwear,Women's Footwear,Male,499,20,399.2
P158988,Product_5250,Brand_17,Footwear,Women's Footwear,Unisex,499,50,249.5
P764573,Product_3136,Brand_2,Clothing,Women's Clothing,Female,1999,25,1499.25
P319384,Product_7936,Brand_1,Pet Supplies,Grooming & Care,Male,1299,40,779.4
P685259,Product_7023,Brand_13,Footwear,Women's Footwear,Unisex,499,10,449.1
P245250,Product_1684,Brand_9,Pet Supplies,Grooming & Care,Boy Kid,999,30,699.3
P573821,Product_6905,Brand_36,Clothing,Men's Clothing,Girl Kid,2499,50,1249.5
P157042,Product_5860,Brand_13,Clothing,Women's Clothing,Unisex,1299,5,1234.05
P913161,Product_6122,Brand_27,Clothing,Women's Clothing,Female,999,20,799.2
P794801,Product_3772,Brand_9,Clothing,Women's Clothing,Boy Kid,1499,15,1274.15
P109395,Product_5197,Brand_37,Footwear,Women's Footwear,Girl Kid,1299,5,1234.05
P696160,Product_1332,Brand_24,Footwear,Women's Footwear,Boy Kid,999,20,799.2
P144113,Product_1029,Brand_6,Clothing,Kids' Clothing,Girl Kid,1999,50,999.5
P525375,Product_7125,Brand_34,Footwear,Men's Footwear,Unisex,2499,5,2374.05
P189354,Product_8924,Brand_47,Furniture,Living Room Furniture,Boy Kid,1499,50,749.5
P277553,Product_5992,Brand_37,Pet Supplies,Grooming & Care,Girl Kid,1999,25,1499.25
P780371,Product_5735,Brand_30,Clothing,Women's Clothing,Unisex,999,15,849.15
P226043,Product_6632,Brand_35,Clothing,Kids' Clothing,Girl Kid,699,15,594.15
P492716,Product_8161,Brand_39,Clothing,Kids' Clothing,Male,499,5,474.05
P698173,Product_6619,Brand_20,Furniture,Living Room Furniture,Boy Kid,1499,5,1424.05
P353787,Product_4662,Brand_38,Clothing,Women's Clothing,Boy Kid,499,40,299.4
P671775,Product_4823,Brand_41,Clothing,Men's Clothing,Male,1299,25,974.25
P922417,Product_6581,Brand_30,Footwear,Women's Footwear,Girl Kid,2499,15,2124.15
P908115,Product_7617,Brand_43,Furniture,Living Room Furniture,Male,1299,20,1039.2
P395216,Product_1576,Brand_32,Furniture,Living Room Furniture,Girl Kid,699,5,664.05
P001822,Product_6094,Brand_24,Pet Supplies,Grooming & Care,Boy Kid,2499,30,1749.3
P761761,Product_8839,Brand_33,Furniture,Living Room Furniture,Female,999,50,499.5
P630052,Product_6632,Brand_45,Furniture,Living Room Furniture,Girl Kid,1299,40,779.4
P824810,Product_1588,Brand_49,Clothing,Kids' Clothing,Male,999,25,749.25
P766545,Product_4575,Brand_50,Furniture,Living Room Furniture,Girl Kid,499,20,399.2
P451772,Product_3108,Brand_4,Footwear,Men's Footwear,Boy Kid,2499,5,2374.05
P855088,Product_5233,Brand_2,Furniture,Living Room Furniture,Female,499,30,349.3
P534563,Product_8161,Brand_44,Clothing,Women's Clothing,Boy Kid,1499,5,1424.05
P754436,Product_7312,Brand_48,Footwear,Women's Footwear,Female,499,20,399.2
P977417,Product_9056,Brand_21,Clothing,Women's Clothing,Female,1299,15,1104.15
P776168,Product_3146,Brand_9,Clothing,Kids' Clothing,Male,1299,15,1104.15
P503409,Product_5738,Brand_18,Clothing,Women's Clothing,Boy Kid,499,10,449.1
P568676,Product_5232,Brand_25,Clothing,Women's Clothing,Girl Kid,699,20,559.2
P348551,Product_2617,Brand_6,Furniture,Living Room Furniture,Girl Kid,1999,40,1199.4
P515036,Product_7531,Brand_26,Pet Supplies,Grooming & Care,Male,699,40,419.4
P928049,Product_4446,Brand_38,Furniture,Living Room Furniture,Girl Kid,499,20,399.2
P754228,Product_8014,Brand_13,Clothing,Kids' Clothing,Girl Kid,1999,50,999.5
P463824,Product_2431,Brand_27,Pet Supplies,Grooming & Care,Unisex,1299,50,649.5
P206508,Product_7914,Brand_13,Clothing,Men's Clothing,Boy Kid,499,40,299.4
P672837,Product_5337,Brand_42,Pet Supplies,Grooming & Care,Male,1299,20,1039.2
P254629,Product_5231,Brand_9,Clothing,Women's Clothing,Female,2499,10,2249.1
P593956,Product_3264,Brand_45,Clothing,Men's Clothing,Girl Kid,499,40,299.4
P851712,Product_3256,Brand_50,Clothing,Women's Clothing,Girl Kid,999,30,699.3
P361293,Product_2140,Brand_8,Clothing,Men's Clothing,Male,1299,20,1039.2
P923468,Product_3655,Brand_4,Clothing,Men's Clothing,Girl Kid,999,30,699.3
P778720,Product_2483,Brand_25,Footwear,Women's Footwear,Female,499,30,349.3
P933454,Product_7958,Brand_38,Furniture,Living Room Furniture,Male,999,20,799.2
P740141,Product_5909,Brand_33,Footwear,Men's Footwear,Girl Kid,1999,5,1899.05
P569759,Product_6504,Brand_27,Clothing,Kids' Clothing,Unisex,699,20,559.2
P622373,Product_9588,Brand_24,Pet Supplies,Grooming & Care,Boy Kid,1999,10,1799.1
P176676,Product_4198,Brand_39,Footwear,Women's Footwear,Female,2499,5,2374.05
P032898,Product_7668,Brand_15,Furniture,Living Room Furniture,Boy Kid,1499,5,1424.05
P051156,Product_4897,Brand_10,Clothing,Kids' Clothing,Female,499,25,374.25
P509636,Product_4849,Brand_14,Footwear,Women's Footwear,Female,2499,20,1999.2
P361150,Product_7817,Brand_8,Footwear,Women's Footwear,Male,699,25,524.25
P501679,Product_6765,Brand_15,Pet Supplies,Grooming & Care,Girl Kid,2499,5,2374.05
P882781,Product_6825,Brand_14,Clothing,Kids' Clothing,Boy Kid,699,25,524.25
P609082,Product_2821,Brand_47,Clothing,Kids' Clothing,Boy Kid,1299,40,779.4
P112900,Product_3302,Brand_1,Clothing,Men's Clothing,Male,999,10,899.1
P522223,Product_5972,Brand_50,Clothing,Women's Clothing,Unisex,1299,50,649.5
P687340,Product_2870,Brand_50,Furniture,Living Room Furniture,Boy Kid,1299,40,779.4
P503905,Product_1573,Brand_38,Footwear,Men's Footwear,Female,2499,20,1999.2
P965824,Product_2196,Brand_33,Footwear,Women's Footwear,Girl Kid,2499,20,1999.2
P955770,Product_1391,Brand_31,Pet Supplies,Grooming & Care,Female,1499,15,1274.15
P058402,Product_9739,Brand_11,Footwear,Men's Footwear,Male,499,10,449.1
P120842,Product_4286,Brand_41,Pet Supplies,Grooming & Care,Unisex,2499,20,1999.2
P646280,Product_2020,Brand_48,Clothing,Men's Clothing,Unisex,699,20,559.2
P295599,Product_9070,Brand_35,Footwear,Men's Footwear,Female,699,25,524.25
P787209,Product_3741,Brand_35,Pet Supplies,Grooming & Care,Unisex,2499,20,1999.2
P083831,Product_2446,Brand_46,Footwear,Women's Footwear,Female,1999,50,999.5
P242680,Product_8355,Brand_49,Footwear,Women's Footwear,Boy Kid,1999,10,1799.1
P678129,Product_9157,Brand_6,Clothing,Kids' Clothing,Female,499,50,249.5
P487789,Product_6229,Brand_19,Clothing,Women's Clothing,Girl Kid,1299,40,779.4
P876505,Product_7693,Brand_23,Clothing,Kids' Clothing,Girl Kid,1499,15,1274.15
P922627,Product_2070,Brand_30,Furniture,Living Room Furniture,Male,699,50,349.5
P761988,Product_7036,Brand_5,Clothing,Kids' Clothing,Female,1999,10,1799.1
P945158,Product_4346,Brand_22,Footwear,Women's Footwear,Male,2499,25,1874.25
P379267,Product_9749,Brand_25,Footwear,Men's Footwear,Female,699,20,559.2
P789126,Product_8243,Brand_24,Furniture,Living Room Furniture,Male,2499,15,2124.15
P321522,Product_5575,Brand_15,Clothing,Men's Clothing,Unisex,699,10,629.1
P085836,Product_9890,Brand_38,Furniture,Living Room Furniture,Male,1299,20,1039.2
P887455,Product_1300,Brand_25,Clothing,Kids' Clothing,Girl Kid,999,15,849.15
P438115,Product_7128,Brand_16,Clothing,Kids' Clothing,Girl Kid,699,15,594.15
P325622,Product_5648,Brand_48,Clothing,Men's Clothing,Female,1999,20,1599.2
P246594,Product_6419,Brand_45,Furniture,Living Room Furniture,Girl Kid,499,15,424.15
P852769,Product_7094,Brand_3,Clothing,Kids' Clothing,Boy Kid,1499,50,749.5
P917893,Product_7158,Brand_16,Footwear,Women's Footwear,Unisex,499,20,399.2
P175006,Product_4930,Brand_21,Pet Supplies,Grooming & Care,Female,699,15,594.15
P883323,Product_2630,Brand_10,Footwear,Men's Footwear,Unisex,699,30,489.3
P883953,Product_5126,Brand_42,Clothing,Men's Clothing,Unisex,499,10,449.1
P456271,Product_8567,Brand_36,Pet Supplies,Grooming & Care,Girl Kid,1999,50,999.5
P555498,Product_9993,Brand_33,Footwear,Men's Footwear,Girl Kid,1999,20,1599.2
P491404,Product_3356,Brand_32,Footwear,Women's Footwear,Boy Kid,1999,50,999.5
P673003,Product_4574,Brand_6,Footwear,Men's Footwear,Male,2499,5,2374.05
P839524,Product_6227,Brand_46,Footwear,Men's Footwear,Female,1999,10,1799.1
P947956,Product_7385,Brand_19,Clothing,Women's Clothing,Boy Kid,699,25,524.25
P026499,Product_7017,Brand_32,Footwear,Women's Footwear,Girl Kid,1499,25,1124.25
P132501,Product_6361,Brand_48,Footwear,Men's Footwear,Girl Kid,699,20,559.2
P107956,Product_8859,Brand_7,Pet Supplies,Grooming & Care,Unisex,1999,20,1599.2
P768151,Product_7260,Brand_10,Furniture,Living Room Furniture,Unisex,2499,50,1249.5
P988346,Product_7497,Brand_43,Pet Supplies,Grooming & Care,Girl Kid,999,5,949.05
P587407,Product_1730,Brand_7,Clothing,Kids' Clothing,Unisex,999,50,499.5
