customer_id,customer_gender,age_group,prime_member,customer_city,customer_state,repeat_customer
32424116,Others,36-51,No,Pune,GJ,Yes
32323252,Male,65+,Yes,Hyderabad,MH,Yes
50282364,Male,36-51,No,Chennai,TN,Yes
94163331,Female,65+,Yes,Chennai,RJ,Yes
99009716,Others,65+,No,Bangalore,TN,No
30161169,Others,52-65,Yes,Jaipur,TN,Yes
80953288,Others,36-51,No,Jaipur,TS,No
94250569,Male,52-65,No,Pune,DL,No
37766587,Others,22-35,Yes,Pune,KA,Yes
96462232,Male,52-65,Yes,Mumbai,DL,No
73082576,Female,18-21,No,Hyderabad,MH,No
69556937,Male,36-51,Yes,Ahmedabad,DL,Yes
25806743,Female,18-21,Yes,Bangalore,KA,No
59778154,Female,18-21,Yes,Bangalore,TN,No
69633059,Male,52-65,No,Delhi,DL,No
81039935,Female,52-65,Yes,Pune,TN,No
22775347,Female,22-35,Yes,Delhi,MH,No
70496698,Male,65+,Yes,Bangalore,KA,No
33709130,Female,65+,Yes,Hyderabad,MH,No
48569518,Female,36-51,No,Mumbai,KA,Yes
20379865,Others,65+,No,Mumbai,MH,Yes
22935596,Male,18-21,No,Delhi,TN,No
74925408,Male,18-21,Yes,Mumbai,TN,No
40763534,Others,65+,Yes,Bangalore,DL,Yes
71065108,Male,52-65,Yes,Pune,DL,Yes
27135927,Male,36-51,Yes,Pune,DL,Yes
41782022,Female,65+,Yes,Pune,RJ,Yes
36226127,Others,22-35,No,Mumbai,DL,Yes
67158188,Female,22-35,Yes,Bangalore,DL,No
32635642,Male,36-51,No,Mumbai,RJ,Yes
72707146,Male,18-21,Yes,Mumbai,RJ,Yes
11280763,Male,52-65,Yes,Mumbai,RJ,No
12283543,Male,22-35,Yes,Pune,MH,No
59059207,Others,18-21,Yes,Bangalore,GJ,No
59130274,Others,18-21,Yes,Pune,DL,Yes
81593106,Female,18-21,Yes,Ahmedabad,KA,Yes
96807728,Male,18-21,No,Mumbai,KA,Yes
28484361,Female,22-35,Yes,Mumbai,MH,No
62458601,Female,52-65,No,Pune,TS,Yes
83875671,Female,36-51,No,Ahmedabad,KA,No
91359079,Male,65+,No,Jaipur,TN,No
46771277,Male,65+,Yes,Delhi,GJ,Yes
32887570,Female,36-51,No,Bangalore,TS,No
66218299,Others,18-21,Yes,Bangalore,GJ,No
39012779,Female,36-51,No,Bangalore,GJ,No
62649880,Male,36-51,Yes,Chennai,MH,No
54557909,Male,18-21,Yes,Hyderabad,TS,Yes
45543844,Female,18-21,No,Ahmedabad,RJ,No
44538269,Female,52-65,Yes,Jaipur,MH,Yes
75698218,Female,65+,Yes,Ahmedabad,GJ,No
62773214,Female,36-51,Yes,Delhi,RJ,No
21236969,Others,36-51,No,Chennai,DL,No
13315574,Others,52-65,No,Ahmedabad,MH,No
80345937,Others,18-21,No,Hyderabad,TS,No
73964426,Male,36-51,Yes,Ahmedabad,MH,Yes
86317436,Female,65+,Yes,Chennai,KA,No
77145546,Female,18-21,Yes,Jaipur,KA,Yes
34516732,Others,52-65,No,Ahmedabad,RJ,No
52384173,Female,65+,No,Chennai,MH,Yes
64667562,Male,65+,No,Jaipur,TS,No
94591904,Female,36-51,Yes,Chennai,RJ,Yes
79585416,Others,22-35,Yes,Jaipur,MH,Yes
84099887,Others,52-65,No,Bangalore,KA,No
45771890,Male,65+,No,Hyderabad,TN,No
13114093,Female,22-35,No,Delhi,KA,No
75262046,Others,52-65,Yes,Hyderabad,MH,Yes
37427347,Female,52-65,No,Hyderabad,TN,Yes
23440748,Female,65+,Yes,Hyderabad,MH,Yes
74638230,Others,22-35,Yes,Ahmedabad,RJ,No
53684129,Others,52-65,No,Chennai,RJ,No
71572110,Others,52-65,No,Mumbai,TS,Yes
82313945,Male,52-65,Yes,Hyderabad,MH,Yes
52461816,Female,65+,No,Hyderabad,MH,No
67104669,Others,52-65,Yes,Delhi,TN,Yes
15427626,Male,18-21,No,Pune,KA,Yes
66685150,Male,52-65,No,Delhi,KA,Yes
11577815,Others,36-51,Yes,Mumbai,KA,Yes
86925784,Others,65+,No,Delhi,MH,No
47369790,Others,22-35,No,Mumbai,MH,Yes
13420314,Others,22-35,No,Ahmedabad,DL,No
77053567,Male,52-65,No,Ahmedabad,GJ,No
71527500,Female,22-35,No,Mumbai,MH,No
26780213,Others,65+,No,Mumbai,RJ,No
90217948,Male,52-65,No,Hyderabad,MH,No
15331207,Others,52-65,Yes,Pune,RJ,No
85208845,Female,22-35,No,Jaipur,MH,No
63617419,Male,65+,Yes,Chennai,DL,Yes
67978727,Female,65+,Yes,Pune,DL,No
28004323,Male,22-35,Yes,Bangalore,DL,No
24950993,Others,18-21,No,Ahmedabad,TN,Yes
82789074,Female,36-51,Yes,Pune,MH,No
20460316,Female,18-21,Yes,Jaipur,KA,Yes
27560051,Female,18-21,No,Hyderabad,GJ,No
34737495,Male,36-51,No,Mumbai,GJ,No
25184410,Others,36-51,Yes,Hyderabad,MH,No
58407168,Male,65+,No,Ahmedabad,GJ,Yes
19230468,Others,18-21,Yes,Bangalore,KA,Yes
15644916,Female,52-65,No,Ahmedabad,GJ,Yes
89191773,Male,18-21,Yes,Hyderabad,MH,Yes
13092432,Male,18-21,Yes,Ahmedabad,TS,Yes
61011043,Male,18-21,Yes,Jaipur,DL,No
70262809,Male,18-21,No,Ahmedabad,TN,No
74807349,Others,22-35,Yes,Delhi,DL,No
43541155,Female,36-51,No,Bangalore,RJ,Yes
72494994,Female,36-51,Yes,Pune,TS,Yes
47638437,Female,65+,No,Pune,MH,Yes
59178747,Female,65+,Yes,Hyderabad,GJ,No
18492411,Male,36-51,No,Pune,KA,Yes
14916496,Female,18-21,Yes,Delhi,GJ,Yes
94333542,Others,18-21,Yes,Delhi,MH,Yes
74140006,Female,52-65,Yes,Mumbai,GJ,No
44951493,Others,18-21,No,Delhi,GJ,Yes
81704823,Female,18-21,Yes,Delhi,GJ,Yes
62574824,Others,65+,No,Hyderabad,MH,No
34876943,Male,22-35,Yes,Delhi,DL,No
44705002,Female,65+,Yes,Bangalore,GJ,Yes
11483871,Female,18-21,Yes,Pune,GJ,Yes
83210432,Male,22-35,Yes,Hyderabad,DL,No
25882383,Female,36-51,Yes,Chennai,TS,Yes
63981197,Female,18-21,Yes,Bangalore,TN,No
88673210,Others,65+,No,Delhi,MH,Yes
42163160,Others,18-21,Yes,Jaipur,KA,No
64456868,Others,52-65,No,Bangalore,TN,No
99490748,Female,18-21,Yes,Pune,RJ,No
14755387,Others,36-51,Yes,Delhi,RJ,Yes
11794467,Female,36-51,Yes,Hyderabad,GJ,Yes
29868183,Others,22-35,No,Bangalore,MH,No
43302867,Others,65+,No,Pune,GJ,No
62408590,Male,36-51,Yes,Jaipur,DL,Yes
37313252,Female,22-35,No,Jaipur,KA,Yes
45923062,Female,18-21,No,Pune,MH,No
71563932,Others,36-51,Yes,Mumbai,TN,No
74874315,Male,65+,Yes,Chennai,TS,Yes
85079779,Male,65+,No,Hyderabad,MH,Yes
56344316,Others,52-65,Yes,Ahmedabad,GJ,No
73755058,Others,22-35,No,Bangalore,TN,No
26912146,Female,52-65,No,Chennai,TN,No
90965575,Others,52-65,No,Pune,TS,Yes
53200328,Male,22-35,Yes,Delhi,MH,No
96022719,Male,22-35,No,Jaipur,TN,No
58359277,Male,36-51,No,Bangalore,MH,No
54609213,Others,65+,No,Bangalore,MH,No
96365451,Others,65+,No,Ahmedabad,MH,No
54521054,Female,18-21,No,Hyderabad,TS,No
85669305,Others,36-51,Yes,Bangalore,DL,No
10903198,Male,36-51,Yes,Ahmedabad,TN,Yes
96425870,Female,52-65,Yes,Bangalore,MH,Yes
51338515,Others,22-35,Yes,Jaipur,TS,Yes
51334705,Others,52-65,No,Bangalore,MH,No
76856053,Male,22-35,No,Pune,GJ,No
51764096,Male,65+,No,Jaipur,MH,No
52220039,Male,36-51,Yes,Chennai,KA,No
36037813,Female,52-65,No,Delhi,GJ,No
59159378,Others,36-51,No,Pune,MH,No
96000284,Others,52-65,No,Pune,RJ,Yes
65316725,Others,22-35,Yes,Hyderabad,MH,Yes
35232004,Male,52-65,No,Chennai,GJ,Yes
73196738,Female,52-65,No,Chennai,MH,Yes
41341085,Female,18-21,No,Delhi,DL,No
36477388,Female,52-65,Yes,Jaipur,GJ,Yes
26707718,Female,22-35,No,Chennai,MH,No
62321075,Female,18-21,Yes,Jaipur,MH,Yes
51252404,Male,22-35,No,Bangalore,RJ,No
24297476,Male,36-51,Yes,Delhi,MH,No
68467933,Male,22-35,Yes,Ahmedabad,TN,Yes
67338468,Male,65+,Yes,Hyderabad,DL,No
20028996,Male,22-35,No,Pune,GJ,Yes
41335628,Others,22-35,No,Mumbai,DL,Yes
61455407,Male,36-51,No,Hyderabad,DL,Yes
37451209,Female,65+,Yes,Hyderabad,TS,No
34984491,Others,22-35,No,Mumbai,MH,Yes
16229046,Others,18-21,No,Jaipur,TS,Yes
25946980,Male,18-21,Yes,Mumbai,DL,Yes
79165156,Female,65+,No,Pune,RJ,Yes
77147908,Others,52-65,Yes,Chennai,TS,No
96742411,Male,65+,Yes,Mumbai,GJ,Yes
53996551,Female,22-35,No,Hyderabad,TN,No
60752499,Male,65+,No,Bangalore,DL,No
31433903,Female,18-21,No,Pune,MH,No
38768287,Male,18-21,Yes,Ahmedabad,GJ,Yes
87400080,Male,36-51,Yes,Bangalore,KA,Yes
55190569,Female,36-51,No,Chennai,KA,Yes
49362105,Female,52-65,Yes,Jaipur,TS,Yes
42763347,Male,18-21,Yes,Chennai,TS,Yes
32534176,Female,52-65,No,Chennai,MH,Yes
97383400,Others,36-51,Yes,Jaipur,DL,Yes
34735584,Others,18-21,Yes,Chennai,RJ,Yes
36423704,Male,65+,No,Ahmedabad,MH,Yes
67610283,Female,65+,No,Chennai,KA,No
49163814,Others,18-21,Yes,Hyderabad,DL,No
24193320,Male,52-65,Yes,Hyderabad,RJ,No
25156275,Others,52-65,Yes,Jaipur,TN,Yes
19767026,Others,18-21,Yes,Hyderabad,KA,No
90539159,Female,22-35,No,Delhi,RJ,Yes
87441335,Female,36-51,Yes,Hyderabad,TN,No
53130912,Others,65+,Yes,Bangalore,GJ,No
84741624,Male,22-35,No,Hyderabad,KA,No
16039353,Female,36-51,Yes,Ahmedabad,TS,Yes
25774032,Others,36-51,Yes,Mumbai,GJ,No
20068415,Female,18-21,Yes,Bangalore,GJ,No
47578070,Male,36-51,Yes,Chennai,TN,Yes
26678624,Female,36-51,No,Pune,KA,Yes
87627152,Male,65+,Yes,Delhi,GJ,No
88140898,Others,22-35,Yes,Hyderabad,TN,No
57172768,Others,52-65,Yes,Pune,TN,No
20451802,Others,22-35,No,Ahmedabad,KA,Yes
25018502,Others,65+,Yes,Jaipur,TS,Yes
98801310,Others,65+,Yes,Pune,KA,No
85375324,Others,22-35,Yes,Mumbai,RJ,No
31050923,Others,18-21,No,Jaipur,TS,Yes
29548347,Male,52-65,Yes,Mumbai,TN,Yes
39631889,Others,52-65,Yes,Chennai,RJ,Yes
24241873,Female,36-51,No,Hyderabad,DL,Yes
49738639,Female,22-35,No,Mumbai,TS,Yes
87290564,Male,52-65,Yes,Jaipur,TS,Yes
83367008,Male,52-65,No,Hyderabad,MH,No
45552098,Others,65+,No,Mumbai,TN,No
76918698,Others,22-35,Yes,Chennai,TN,Yes
80899011,Others,18-21,Yes,Delhi,MH,No
29470584,Others,65+,Yes,Pune,TN,Yes
30822136,Others,18-21,No,Chennai,GJ,Yes
82010312,Others,52-65,No,Ahmedabad,MH,Yes
81483402,Female,52-65,No,Delhi,MH,Yes
26164271,Others,52-65,No,Ahmedabad,GJ,Yes
17534579,Male,18-21,Yes,Ahmedabad,KA,No
69398686,Female,52-65,No,Mumbai,KA,No
12451718,Others,36-51,No,Mumbai,MH,Yes
18367058,Others,36-51,Yes,Bangalore,KA,Yes
28453974,Female,36-51,No,Ahmedabad,DL,Yes
95683679,Others,22-35,No,Ahmedabad,KA,No
76144675,Female,52-65,No,Pune,TS,Yes
77581151,Others,36-51,Yes,Ahmedabad,TS,No
80397063,Female,65+,No,Pune,TN,Yes
47798295,Male,22-35,Yes,Hyderabad,KA,No
13059176,Others,65+,No,Pune,MH,Yes
23703005,Female,65+,Yes,Bangalore,MH,No
28546657,Male,18-21,Yes,Delhi,MH,Yes
25013245,Others,18-21,No,Hyderabad,MH,No
88030291,Others,22-35,Yes,Delhi,TS,No
42599169,Male,52-65,No,Mumbai,GJ,No
99237912,Others,22-35,No,Delhi,TN,No
93347423,Female,65+,No,Bangalore,GJ,No
43606864,Female,65+,No,Delhi,MH,No
40950289,Female,52-65,No,Mumbai,KA,No
58393606,Female,22-35,Yes,Pune,MH,No
26043741,Female,22-35,Yes,Delhi,GJ,Yes
56512892,Female,36-51,Yes,Delhi,RJ,Yes
17278211,Others,18-21,Yes,Ahmedabad,RJ,Yes
16720387,Male,65+,No,Jaipur,RJ,Yes
92869016,Male,65+,No,Bangalore,TS,No
68473660,Female,65+,No,Chennai,KA,Yes
26217054,Male,65+,No,Hyderabad,TN,No
90775419,Male,52-65,Yes,Ahmedabad,TN,Yes
88432527,Male,36-51,No,Pune,TN,No
69678039,Female,18-21,No,Ahmedabad,RJ,Yes
30850240,Others,36-51,No,Jaipur,GJ,Yes
36317615,Male,52-65,No,Delhi,KA,Yes
45209971,Others,22-35,No,Hyderabad,RJ,Yes
37633089,Others,52-65,Yes,Delhi,KA,No
20549613,Female,36-51,Yes,Jaipur,GJ,Yes
81626246,Others,22-35,No,Delhi,TS,No
57508013,Male,65+,Yes,Chennai,GJ,Yes
49473889,Female,18-21,Yes,Hyderabad,RJ,Yes
97473386,Others,65+,No,Jaipur,TS,No
64039033,Female,65+,Yes,Ahmedabad,MH,No
49865168,Others,22-35,No,Bangalore,KA,Yes
16877039,Female,22-35,Yes,Mumbai,KA,Yes
85030939,Female,52-65,Yes,Pune,KA,No
18938807,Male,18-21,No,Hyderabad,GJ,No
75034724,Male,36-51,Yes,Ahmedabad,DL,Yes
99598639,Others,52-65,No,Mumbai,DL,Yes
24942255,Female,52-65,Yes,Delhi,TN,Yes
46736399,Female,22-35,No,Hyderabad,KA,No
72729839,Others,22-35,Yes,Hyderabad,GJ,Yes
90645680,Others,36-51,Yes,Jaipur,GJ,Yes
89034709,Male,52-65,Yes,Bangalore,MH,No
83029828,Others,52-65,No,Ahmedabad,TS,No
98286778,Others,18-21,No,Delhi,TS,No
54837095,Male,22-35,No,Bangalore,TN,No
68621572,Male,18-21,Yes,Ahmedabad,KA,No
91392550,Male,36-51,No,Mumbai,MH,Yes
73201527,Others,52-65,No,Pune,RJ,Yes
15254758,Male,52-65,No,Hyderabad,GJ,Yes
33023262,Male,18-21,No,Hyderabad,TN,No
76471883,Others,65+,Yes,Hyderabad,RJ,Yes
49078917,Male,36-51,Yes,Mumbai,TN,No
96984826,Male,22-35,Yes,Delhi,MH,No
68794108,Male,18-21,Yes,Mumbai,TN,No
44483719,Female,36-51,No,Ahmedabad,MH,Yes
94709426,Male,65+,No,Delhi,TN,No
62519057,Male,18-21,No,Hyderabad,DL,No
34094398,Others,52-65,No,Ahmedabad,MH,Yes
84531419,Male,52-65,Yes,Hyderabad,RJ,No
71793726,Female,65+,Yes,Pune,MH,No
94485297,Female,22-35,No,Delhi,MH,No
20164182,Female,65+,No,Ahmedabad,TN,Yes
68508198,Male,52-65,No,Ahmedabad,GJ,Yes
96113604,Male,22-35,No,Hyderabad,MH,No
11103483,Male,65+,No,Bangalore,KA,No
58999545,Others,52-65,Yes,Ahmedabad,MH,No
44446957,Male,36-51,Yes,Pune,KA,No
80316716,Others,65+,No,Ahmedabad,TS,Yes
21793764,Female,22-35,Yes,Jaipur,DL,No
24346371,Others,52-65,Yes,Jaipur,MH,Yes
58227491,Male,22-35,No,Mumbai,TS,No
82793288,Female,18-21,Yes,Mumbai,KA,No
59886512,Male,65+,No,Pune,TS,No
80970005,Male,22-35,Yes,Pune,DL,Yes
39969635,Female,52-65,Yes,Ahmedabad,TS,No
86014391,Others,36-51,No,Hyderabad,KA,No
35545650,Male,52-65,Yes,Bangalore,TN,Yes
86593686,Male,18-21,No,Delhi,MH,No
66971723,Male,52-65,Yes,Ahmedabad,DL,No
16544164,Others,18-21,No,Pune,GJ,Yes
26978523,Others,36-51,Yes,Chennai,KA,No
38165787,Others,65+,No,Ahmedabad,MH,Yes
32590511,Male,65+,Yes,Ahmedabad,TN,Yes
12280574,Others,18-21,Yes,Pune,DL,Yes
52514952,Male,22-35,No,Bangalore,MH,Yes
67073311,Male,65+,No,Delhi,DL,No
76069992,Others,65+,No,Mumbai,TS,No
57289067,Others,36-51,Yes,Jaipur,GJ,No
82391369,Others,22-35,Yes,Ahmedabad,TS,Yes
88227492,Female,52-65,Yes,Pune,DL,Yes
88962054,Male,65+,Yes,Delhi,RJ,Yes
52101059,Female,18-21,Yes,Bangalore,RJ,No
54494700,Male,52-65,No,Pune,RJ,Yes
89864223,Female,36-51,No,Delhi,TN,No
94891180,Female,18-21,No,Jaipur,MH,No
60885636,Others,18-21,Yes,Mumbai,TS,No
26690718,Male,22-35,Yes,Hyderabad,GJ,Yes
88523668,Female,65+,Yes,Pune,MH,No
51947805,Female,52-65,Yes,Delhi,TN,Yes
22414686,Male,18-21,No,Ahmedabad,MH,Yes
28510257,Female,52-65,Yes,Hyderabad,MH,No
79230035,Female,65+,Yes,Bangalore,DL,No
53531329,Others,65+,Yes,Chennai,TS,No
25668367,Male,65+,Yes,Pune,MH,Yes
53926691,Others,52-65,Yes,Ahmedabad,TS,No
59469750,Others,52-65,Yes,Delhi,TN,No
85225344,Female,18-21,No,Pune,GJ,Yes
34131046,Male,65+,Yes,Hyderabad,GJ,No
57160695,Others,52-65,Yes,Mumbai,TS,Yes
75504927,Male,65+,No,Delhi,MH,Yes
28224158,Others,18-21,No,Bangalore,GJ,No
48328721,Male,65+,Yes,Jaipur,TS,No
27712587,Female,52-65,No,Hyderabad,TN,Yes
42759393,Female,18-21,Yes,Bangalore,GJ,Yes
92037776,Female,18-21,Yes,Chennai,MH,Yes
86017340,Female,36-51,Yes,Delhi,MH,No
42896812,Others,22-35,No,Pune,DL,No
56176305,Female,18-21,No,Ahmedabad,GJ,No
89064248,Others,18-21,No,Mumbai,DL,Yes
63845500,Male,65+,Yes,Hyderabad,GJ,No
31284127,Others,22-35,No,Bangalore,RJ,No
17988650,Male,22-35,Yes,Bangalore,MH,No
17766028,Male,36-51,Yes,Chennai,GJ,No
48000449,Others,22-35,Yes,Pune,MH,No
91623583,Female,52-65,Yes,Bangalore,DL,No
12669937,Female,22-35,Yes,Ahmedabad,GJ,Yes
47476494,Others,65+,Yes,Chennai,RJ,Yes
41577244,Others,52-65,No,Hyderabad,TN,Yes
61034090,Male,52-65,No,Delhi,RJ,Yes
73014684,Male,65+,No,Delhi,RJ,No
32470199,Others,18-21,Yes,Hyderabad,KA,Yes
24860845,Female,22-35,Yes,Mumbai,TN,Yes
88147810,Male,52-65,Yes,Mumbai,MH,No
42777292,Male,18-21,Yes,Mumbai,KA,Yes
43478746,Others,22-35,Yes,Bangalore,GJ,Yes
23633004,Female,36-51,No,Delhi,MH,Yes
41041932,Male,36-51,No,Pune,GJ,No
91506752,Female,52-65,Yes,Chennai,RJ,Yes
81810060,Others,36-51,Yes,Bangalore,MH,Yes
68076957,Male,36-51,Yes,Jaipur,DL,No
58949025,Female,36-51,No,Delhi,KA,No
59529374,Male,65+,No,Mumbai,TN,Yes
64562450,Male,18-21,No,Ahmedabad,RJ,No
24185130,Male,18-21,No,Jaipur,MH,No
58701057,Male,52-65,No,Jaipur,GJ,Yes
28918214,Others,52-65,Yes,Mumbai,TN,No
56139174,Female,36-51,No,Hyderabad,MH,Yes
61046176,Female,65+,Yes,Jaipur,GJ,Yes
76937054,Male,52-65,Yes,Jaipur,MH,Yes
98249310,Others,22-35,No,Delhi,GJ,Yes
89444998,Others,18-21,Yes,Pune,MH,No
82745640,Female,65+,No,Ahmedabad,GJ,Yes
13808983,Female,18-21,No,Chennai,MH,Yes
92986258,Male,18-21,Yes,Chennai,GJ,No
41295857,Male,18-21,Yes,Jaipur,KA,Yes
79219717,Male,22-35,No,Chennai,MH,No
11962539,Male,22-35,No,Pune,TS,No
15418480,Others,65+,Yes,Jaipur,KA,No
92133193,Female,65+,No,Hyderabad,GJ,No
32633813,Male,52-65,Yes,Chennai,MH,No
45856741,Male,52-65,Yes,Jaipur,TS,Yes
27746793,Others,52-65,Yes,Pune,TS,No
90147997,Female,36-51,No,Hyderabad,MH,No
13424946,Male,52-65,No,Hyderabad,RJ,No
30139064,Others,18-21,Yes,Pune,TS,Yes
53744028,Female,22-35,No,Jaipur,DL,Yes
50288745,Male,65+,Yes,Delhi,DL,No
32390075,Female,36-51,No,Delhi,MH,No
60011175,Female,52-65,Yes,Chennai,RJ,Yes
54831294,Male,22-35,Yes,Jaipur,TS,Yes
16921321,Male,36-51,No,Mumbai,MH,Yes
70876538,Female,52-65,No,Jaipur,TN,No
54785048,Female,52-65,No,Mumbai,GJ,Yes
31353682,Male,18-21,Yes,Bangalore,KA,No
60522798,Others,22-35,Yes,Pune,TN,Yes
69596577,Male,65+,Yes,Pune,MH,No
77010919,Others,22-35,No,Jaipur,MH,No
37473280,Others,22-35,No,Jaipur,MH,No
68725754,Female,65+,Yes,Bangalore,KA,Yes
87071819,Male,36-51,Yes,Chennai,DL,Yes
97875846,Others,52-65,No,Mumbai,MH,No
99247378,Others,18-21,No,Chennai,TS,Yes
65614071,Female,18-21,Yes,Pune,MH,Yes
45568912,Male,52-65,No,Bangalore,TN,Yes
66295521,Female,52-65,Yes,Bangalore,RJ,No
52108558,Male,18-21,Yes,Mumbai,GJ,Yes
62314745,Others,65+,No,Jaipur,MH,Yes
29066639,Female,18-21,No,Ahmedabad,TN,No
18008322,Others,52-65,Yes,Delhi,DL,Yes
72060184,Female,65+,No,Bangalore,KA,Yes
44869711,Others,65+,No,Delhi,TN,No
43782838,Female,18-21,Yes,Bangalore,RJ,Yes
12384919,Male,52-65,No,Bangalore,TS,Yes
41693958,Female,36-51,No,Pune,RJ,Yes
14418182,Female,65+,No,Pune,MH,No
31631528,Male,65+,Yes,Mumbai,TS,No
59740073,Others,52-65,No,Delhi,KA,Yes
32426060,Male,52-65,No,Delhi,TN,No
74856017,Others,65+,No,Mumbai,GJ,Yes
83043753,Male,36-51,No,Bangalore,TN,Yes
85320642,Others,22-35,No,Bangalore,RJ,Yes
42190607,Male,36-51,No,Bangalore,DL,Yes
41734014,Female,65+,Yes,Jaipur,MH,No
93058420,Male,52-65,No,Pune,MH,Yes
26154748,Others,52-65,No,Bangalore,KA,Yes
46411735,Male,52-65,Yes,Pune,TS,No
90094563,Others,36-51,Yes,Mumbai,MH,Yes
49130345,Others,22-35,Yes,Delhi,MH,No
68803631,Female,36-51,No,Hyderabad,MH,No
21640824,Female,52-65,Yes,Hyderabad,MH,Yes
25307633,Male,52-65,No,Ahmedabad,DL,Yes
16921173,Male,36-51,No,Bangalore,MH,No
89184862,Male,36-51,Yes,Pune,DL,No
66351170,Others,52-65,Yes,Bangalore,KA,No
91902686,Others,36-51,No,Mumbai,TN,No
46747682,Female,36-51,Yes,Hyderabad,TS,Yes
28660177,Female,65+,Yes,Hyderabad,TS,Yes
16912757,Male,18-21,No,Pune,TN,No
93190981,Female,36-51,No,Delhi,MH,No
42910119,Male,36-51,Yes,Mumbai,MH,Yes
56649533,Others,18-21,Yes,Bangalore,GJ,Yes
31999277,Others,36-51,Yes,Chennai,MH,Yes
98068102,Others,36-51,Yes,Chennai,TS,No
61045756,Female,22-35,No,Mumbai,RJ,No
89301017,Female,18-21,No,Ahmedabad,TN,Yes
74319750,Female,36-51,Yes,Ahmedabad,RJ,Yes
30909138,Male,36-51,No,Pune,RJ,Yes
95538185,Others,22-35,Yes,Hyderabad,TS,Yes
71994650,Female,65+,Yes,Bangalore,RJ,No
69245388,Male,65+,Yes,Jaipur,RJ,No
10631333,Others,52-65,Yes,Jaipur,MH,Yes
44735343,Female,36-51,Yes,Delhi,MH,No
35995437,Female,22-35,Yes,Chennai,DL,Yes
34816734,Male,18-21,No,Chennai,MH,No
78351857,Female,52-65,Yes,Mumbai,KA,No
49401801,Others,65+,Yes,Mumbai,RJ,Yes
95584529,Female,18-21,Yes,Ahmedabad,TN,Yes
22799530,Others,36-51,No,Bangalore,MH,Yes
34404105,Male,52-65,No,Pune,RJ,Yes
28381103,Others,36-51,Yes,Chennai,MH,Yes
98584924,Male,52-65,Yes,Ahmedabad,TN,No
46336076,Male,18-21,No,Ahmedabad,GJ,Yes
61943276,Others,22-35,Yes,Jaipur,RJ,No
43049868,Others,18-21,Yes,Pune,TN,No
45391213,Female,22-35,No,Jaipur,MH,Yes
17549972,Female,36-51,No,Pune,MH,Yes
24525487,Male,65+,Yes,Jaipur,TN,Yes
78863489,Female,18-21,No,Delhi,DL,No
38710056,Others,36-51,Yes,Pune,MH,Yes
54633796,Male,52-65,Yes,Delhi,KA,Yes
71177055,Male,22-35,No,Ahmedabad,TN,Yes
58980310,Male,18-21,Yes,Chennai,TS,No
86746925,Others,22-35,No,Delhi,MH,No
85212816,Female,22-35,Yes,Delhi,MH,Yes
62272167,Female,52-65,Yes,Hyderabad,GJ,Yes
22839291,Male,22-35,No,Mumbai,GJ,Yes
40921421,Male,22-35,No,Delhi,MH,No
47089874,Male,52-65,No,Delhi,DL,No
24854415,Male,18-21,Yes,Bangalore,KA,No
79530603,Male,36-51,Yes,Delhi,RJ,Yes
33476099,Female,36-51,Yes,Mumbai,GJ,Yes
97566586,Female,36-51,Yes,Ahmedabad,TN,No
68896403,Male,52-65,Yes,Ahmedabad,GJ,Yes
56582714,Male,65+,No,Pune,MH,Yes
29092092,Others,18-21,No,Ahmedabad,TS,Yes
44398793,Male,22-35,No,Ahmedabad,MH,Yes
25208728,Female,52-65,Yes,Delhi,GJ,No
93700033,Female,22-35,No,Bangalore,GJ,No
91729172,Others,36-51,Yes,Delhi,GJ,No
92024512,Male,52-65,No,Ahmedabad,MH,Yes
61905676,Female,18-21,No,Jaipur,KA,No
17488760,Female,22-35,Yes,Hyderabad,MH,Yes
37266743,Others,18-21,No,Chennai,MH,No
50863015,Female,18-21,No,Delhi,TS,Yes
78700890,Female,52-65,Yes,Hyderabad,TS,No
40811221,Male,22-35,Yes,Ahmedabad,RJ,Yes
15969104,Others,22-35,No,Bangalore,MH,Yes
23105007,Male,36-51,No,Bangalore,DL,Yes
57290941,Male,36-51,No,Delhi,GJ,No
83867153,Others,65+,Yes,Ahmedabad,KA,Yes
22167496,Female,22-35,No,Ahmedabad,RJ,No
69000322,Male,36-51,No,Delhi,MH,No
75620698,Male,52-65,No,Hyderabad,TS,Yes
26441023,Male,65+,Yes,Mumbai,TN,Yes
28876187,Female,18-21,Yes,Mumbai,TN,No
89397270,Female,18-21,No,Pune,MH,Yes
83647604,Male,18-21,No,Jaipur,GJ,Yes
15147702,Others,22-35,Yes,Chennai,MH,Yes
93010752,Female,22-35,Yes,Delhi,GJ,No
88919736,Others,52-65,Yes,Mumbai,TN,No
13612190,Female,52-65,No,Hyderabad,TN,No
30485533,Others,36-51,No,Chennai,MH,No
83084967,Female,18-21,Yes,Hyderabad,MH,No
76563883,Female,22-35,Yes,Ahmedabad,TN,Yes
50709664,Male,36-51,No,Pune,RJ,Yes
98344668,Male,18-21,Yes,Hyderabad,DL,Yes
53495324,Male,22-35,Yes,Delhi,KA,Yes
48828315,Female,22-35,No,Jaipur,GJ,No
94942780,Male,52-65,No,Delhi,MH,No
58778959,Others,52-65,Yes,Jaipur,MH,Yes
98356313,Female,36-51,No,Pune,MH,No
38376938,Others,36-51,No,Jaipur,MH,No
49729183,Female,36-51,No,Pune,TN,Yes
